entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
33378564,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,-1988.0,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,0.0,2256.0,Copenhagen,2017-01-01,2017-12-31,510.0,268.0,2018-12-31,2018-01-01,false,-242.0,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,,,,,,,,,,
33378564,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,,,Copenhagen,2017-01-01,2017-12-31,510.0,,2018-12-31,2018-01-01,false,,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,,,,,,,,,,
33378564,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,,,Copenhagen,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,134690.0,90000.0,134690.0,131893.0,134690.0,2797.0,41893.0,2797.0,134690.0,134397.0,293.0,2797.0,
33378564,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,,,Copenhagen,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,90000.0,,,,,,,,,
33378564,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,,,Copenhagen,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,41893.0,,,,,,,,,
33378564,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,,,Copenhagen,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,131893.0,,,,,,,,,
33378564,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,-359.0,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,6787.0,0.0,Copenhagen,2017-01-01,2017-12-31,-5920.0,-7146.0,2018-12-31,2018-01-01,false,-1226.0,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,,,,,,,,,,
33378564,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,,,Copenhagen,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,,,,,,,,,,
33378564,2018-01-01,2018-12-31,c13,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,,,Copenhagen,2017-01-01,2017-12-31,-5920.0,,2018-12-31,2018-01-01,false,,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,,,,,,,,,,
33378564,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzMyLzA2L2EyL2EwMDItNDE5NS05OWUzLWJlMzg4M2Q3YTY0YQ.xhtml,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2YxLzMxLzNkL2E3ODQtNGQ0Ny1hOTIyLTEwNTM5MDI1OGNhOA.pdf,http://regnskaber.virk.dk/46587333/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2Q2LzFjL2U0LzJkNmQtNDBkYy04NjEzLTBmYTkyZjBiODhkMw.xml,true,KÃ¸benhavn K,1402.0,"28, 4",Nicolai Eigtveds Gade,1402 Copenhagen K,"Nicolai Eigtved Gade 28, 4.",0.0,Reporting class B,Management considers the conditions for opting out of audit to be met.,2019-04-26,2019-04-30,,33378564.0,The annual report has been prepared in accordance with the regulation applying to Reporting class B.,Annual report,Anette Ryde,Anette Ryde,MAERSK TANKERS MR GENERAL PARTNER A/S,Kasper Theis Hansen,,,Copenhagen,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,No audit assistance,urn:ofk:oid:27055164,indberetninger-20180424,2.5955422,33378564.0,AWpya71IRYGX6_YTHRnx,2019-05-01T08:04:24.007Z,2019-05-01T08:03:43.871Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-27-VH,2019-05-01T08:03:44.103Z,,,,,,,,,,,,,SÃ¸ren Christian Meyer
