entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
33149271,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,
33149271,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,
33149271,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,
33149271,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,
33149271,2014-01-01,2014-12-31,ID_2,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,Thomas Bell Ottosen
33149271,2014-01-01,2014-12-31,ID_3,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,Karina Bell Ottosen
33149271,2014-01-01,2014-12-31,ID_4,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,
33149271,2014-01-01,2014-12-31,ID_5,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,
33149271,2014-01-01,2014-12-31,ID_6,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,
33149271,2014-01-01,2014-12-31,ID_7,,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzEzLzFkLzA1L2NiNWUtNDFhYi05NDBjLTQ0NzY0NjBiZTBhYg.pdf,http://regnskaber.virk.dk/17294133/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2ZlLzE0LzM0LzFmY2YtNGQ1Ni04NjNhLWMwZTUxNjY5Mjc5Yg.xml,"6920, VidebÃ¦k",Hjejlevej 16,Til den daglige ledelse i Bell-Ottosen Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Ãrsregnskabet er i overensstemmelse med undtagelsesbestemmelserne, ikke revideret. Betingelserne herfor anses stadig for opfyldt.",2015-06-09,2010-08-31,2015-06-11,0.0,33149271.0,33750889.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar 2014 - 31. december 2014 for Bell-Ottosen Holding ApS.,Ãrsrapport,0.0,Thomas Bell Ottosen,Bell-Ottosen Holding ApS,"Regnskabsfabrikanten, Godkendt Revisionsaktieselskab",0.0,2014-12-31,2014-01-01,2015-06-09,VidebÃ¦k,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5565651,indberetninger-20180424,2.5118406,33149271.0,,2018-03-30T23:23:05.382Z,2015-06-22T06:48:13.374Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-01-ZY,2015-06-22T06:48:13.411Z,
