entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherEmployeeExpense,OtherFinanceExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
35630783,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,326637.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35630783,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,326637.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,1.0,44824.0,659191.0,886713.0,197711.0,57614.0,12123.0,0.0,368286.0,182698.0,6497.0,41649.0,595080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35630783,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,,,,,,,,,,,,,,1199502.0,766280.0,60000.0,948103.0,0.0,9574.0,16100.0,721393.0,89114.0,1199502.0,476019.0,162285.0,146185.0,251399.0,303364.0,0.0,89114.0,2090.0,2090.0,661393.0,476019.0,15375.0,181823.0,14672.0,0.0,142608.0,172249.0,
35630783,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,-135829.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,3.0,45317.0,1325705.0,1302493.0,-63148.0,66232.0,12693.0,49500.0,-144370.0,-68529.0,16278.0,-8541.0,1193695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35630783,2017-01-01,2017-12-31,c119,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,-135829.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35630783,2017-01-01,2017-12-31,c31,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finn Prang-Andersen
35630783,2017-01-01,2017-12-31,c47,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claus Reinhold Andersen
35630783,2017-01-01,2017-12-31,c48,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mogens BirkebÃ¦k
35630783,2017-01-01,2017-12-31,c70,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35630783,2017-01-01,2017-12-31,c87,,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2YxLzU3L2Y3L2VjMzctNGJmNy1iMzFlLWZiYThhMmRlZmQ4Mw.pdf,http://regnskaber.virk.dk/38703653/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzFiLzIxL2E1LzU0OGQtNDZlOC04NmYxLWIxZGIwZmI3YmU3OA.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Risskov,8240.0,1.0,RavnsÃ¸vej,"8000, Aarhus C","Marselis Boulevard, 173",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-25,2018-04-25,2014-01-01,2018-04-25,registreret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",aarhus@kvistjensen.dk,36717785.0,35630783.0,36717785.0,mne4549,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for FFC Media ApS.,Ãrsrapport,Poul Vogelius,Finn Prang-Andersen,Michael JÃ¸rgensen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",FFC Media ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Risskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,2018-04-25,Aarhus C,86 20 76 20,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25485784,indberetninger-20180424,2.5118417999999996,35630783.0,AWNx4vrWx8uVRSOdgnh1,2018-05-18T06:14:53.642Z,2018-05-18T06:14:48.028Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-91-AQ,2018-05-18T06:14:48.204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
