entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherReserves,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables
26463904,2013-01-01,2013-12-31,c2,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,37425.0,1160876.0,-32455.0,26463904.0,1138349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,8037.0,63019.0,Kastrup,2013-01-01,2013-12-31,1160876.0,1160876.0,-32455.0,2014-12-31,2014-01-01,4970.0,Revision er fravalgt fremover.,0.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
26463904,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,,,,26463904.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,,,Kastrup,2013-01-01,2013-12-31,98400.0,,,2014-12-31,2014-01-01,,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
26463904,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,,,,26463904.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,,,Kastrup,2013-01-01,2013-12-31,-618794.0,,,2014-12-31,2014-01-01,,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
26463904,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,,,,26463904.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,,,Kastrup,2013-01-01,2013-12-31,1681270.0,,,2014-12-31,2014-01-01,,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
26463904,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,,,,26463904.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,,,Kastrup,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,7295117.0,3694581.0,125000.0,3732069.0,7014075.0,7295117.0,281042.0,3563048.0,3563048.0,3563048.0,3498673.0,177242.0,98400.0,3390402.0,281042.0,37488.0,37488.0,5400.0
26463904,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,127733.0,843912.0,-124186.0,26463904.0,893057.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,831.0,75872.0,Kastrup,2013-01-01,2013-12-31,843912.0,843912.0,-124186.0,2014-12-31,2014-01-01,3547.0,Revision er fravalgt fremover.,0.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
26463904,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,,,,26463904.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,,,Kastrup,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
26463904,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,,,,26463904.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,,,Kastrup,2013-01-01,2013-12-31,99800.0,,,2014-12-31,2014-01-01,,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
26463904,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,,,,26463904.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,,,Kastrup,2013-01-01,2013-12-31,-860514.0,,,2014-12-31,2014-01-01,,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
26463904,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2VlL2MyLzQyLzhlL2Q0MjAtNDg5Yy1hZjIzLTE2MjI2YjY1NTZhMw.xhtml,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M2LzU2LzliL2E2YTMtNDQ0OS05ODkyLTg5YWYzNzI3ZDM2NQ.pdf,http://regnskaber.virk.dk/40936462/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzQxL2VkLzgxL2Y1ZWQtNGIyNi1iNDUyLTkwMjE2OGQwYmIyNg.xml,Kastrup,2770.0,24.0,Grejsdalvej,3450  AllerÃ¸d,RÃ¸rmoseparken 7,Regnskabsklasse B,2015-05-28,2015-05-28,,,,26463904.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben C. Jensen,Torben Cornelius Grum Jensen,KEEPONMOVING ApS,Steen Ingtrup,,,Kastrup,2013-01-01,2013-12-31,1604626.0,,,2014-12-31,2014-01-01,,Revision er fravalgt fremover.,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5333426,indberetninger-20180424,2.595548,26463904.0,,2018-03-30T19:08:01.684Z,2015-05-28T12:15:45.071Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-NM,2015-05-28T12:15:45.317Z,,,,,,,,,,,,,,,,,,
