entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
18786184,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,0.0,Registreret revisor,34189.0,0.0,351447.0,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,201776.0,8024.0,0.0,HelsingÃ¸r,2017-01-01,2017-12-31,97027.0,123506.0,317258.0,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,26479.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18786184,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,,Registreret revisor,,,,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,,,,HelsingÃ¸r,2017-01-01,2017-12-31,105800.0,,,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18786184,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,,Registreret revisor,,,,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,,,,HelsingÃ¸r,2017-01-01,2017-12-31,-8773.0,,,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18786184,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,,Registreret revisor,,,,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,,,,HelsingÃ¸r,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,4367276.0,646280.0,125000.0,2066016.0,178142.0,569896.0,2301260.0,4367276.0,3711180.0,3306279.0,3306279.0,2301260.0,3589.0,2301260.0,105800.0,86200.0,86200.0,339096.0,404901.0,200000.0,1419736.0,1419736.0,11170.0,0.0,12000.0,,
18786184,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,0.0,Registreret revisor,36176.0,5250000.0,109032.0,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,86462.0,0.0,70000.0,HelsingÃ¸r,2017-01-01,2017-12-31,4138464.0,5306394.0,72856.0,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,1167930.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18786184,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,,Registreret revisor,,,,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,,,,HelsingÃ¸r,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,Ole Bredlund,DirektÃ¸r
18786184,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,,Registreret revisor,,,,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,,,,HelsingÃ¸r,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Dahl Eriksen,DirektÃ¸r
18786184,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,,Registreret revisor,,,,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,,,,HelsingÃ¸r,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18786184,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,,Registreret revisor,,,,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,,,,HelsingÃ¸r,2017-01-01,2017-12-31,108000.0,,,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
18786184,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2E2Lzg0LzUxLzU3LzQxZmMtNDYzYi04ODNhLWRkNDk2YzAyZDVkOA.xhtml,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzJjL2M4L2ZlLzI0OGItNDFhZS1iMzIyLTM5YWQxNjQxNTJkNQ.pdf,http://regnskaber.virk.dk/48168781/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzIwL2NkLzVmL2ZmY2MtNDFlYy05NDIyLTAzMzQ3MjViNzRjYg.xml,true,HillerÃ¸d,3400.0,HelsingÃ¸r,3000.0,65.0,Esrumvej,3100  HornbÃ¦k,RÃ¸dtjÃ¸rnevej 11,Til den daglige ledelse i OPHELIA APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-16,2019-02-01,,Registreret revisor,,,,18786184.0,mne7444,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bjarne MÃ¼ller Kring,Ole Bredlund,BK-revision,Danske Bank A/S,EJENDOMSSELSKABET OPHELIA ApS,Bjarne Kring,,,,HelsingÃ¸r,2017-01-01,2017-12-31,4030464.0,,,2018-12-31,2018-01-01,false,false,2019-01-23,HornbÃ¦k,Selskabet opfylder stadig kriteriet for at kunne fravÃ¦lge revision af Ã¥rsrapporten.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26629985,indberetninger-20180424,2.5955529999999998,18786184.0,AWioy_kHet7j816D36tX,2019-02-01T11:23:00.967Z,2019-02-01T11:22:44.769Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-00-LE,2019-02-01T11:22:45.683Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
