entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,DividendPaid
29825807,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,17073.0,-17073.0,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,196395.0,867077.0,2015-01-01,2015-12-31,500319.0,653609.0,-17073.0,2016-12-31,2016-01-01,false,false,153290.0,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,,,,,,,,,,,,
29825807,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,,,2015-01-01,2015-12-31,100000.0,,,2016-12-31,2016-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,,,,,,,,,,,,
29825807,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,,,2015-01-01,2015-12-31,400319.0,,,2016-12-31,2016-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,,,,,,,,,,,,
29825807,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,5312301.0,32382.0,125000.0,5312301.0,4705181.0,5312301.0,607120.0,5279919.0,173000.0,100000.0,4480181.0,303140.0,5279919.0,607120.0,130980.0,
29825807,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,100000.0,,,,,,,,,,,
29825807,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,4705181.0,,,,,,,,,,,
29825807,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,125000.0,,,,,,,,,,,
29825807,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,4480181.0,,,,,,,,,,,
29825807,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,17685.0,-17685.0,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,247087.0,946553.0,2015-01-01,2015-12-31,530773.0,681781.0,-17685.0,2016-12-31,2016-01-01,false,false,151008.0,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,,,,,,,,,,,,100000.0
29825807,2016-01-01,2016-12-31,c12,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q5LzEzLzVkLzMwYWQtNDM1Mi04Yjc1LTkwYjczOTM1ZjEyYQ.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzRmL2JlLzFmLzVlM2EtNGY2ZS04ZGM3LThkYTVmYzZjY2M0ZA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzFmL2MxL2MyLzhjLzQzOGUtNDViNC1iNzYzLTk1MDJmOTczOTQ4OA.xml,true,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2017-05-30,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der er ingen eventualposter m.v.</p>",0.0,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS ApS,Per Holm,,,2015-01-01,2015-12-31,530773.0,,,2016-12-31,2016-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:24002519,indberetninger-20180424,2.5949414,29825807.0,,2018-03-28T14:04:57.195Z,2017-05-30T23:59:22.298Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-65-HP,2017-05-30T23:59:22.502Z,,,,,,,,,,,,,,,,100000.0
