entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,DividendPaid
29825807,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,17685.0,-17685.0,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,247087.0,946553.0,2016-01-01,2016-12-31,530773.0,681781.0,-17685.0,2017-12-31,2017-01-01,false,false,106163.0,151008.0,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,,,,,,,,,,,,,
29825807,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,,,2016-01-01,2016-12-31,100000.0,,,2017-12-31,2017-01-01,false,false,106163.0,,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,,,,,,,,,,,,,
29825807,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,,,2016-01-01,2016-12-31,430773.0,,,2017-12-31,2017-01-01,false,false,106163.0,,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,,,,,,,,,,,,,
29825807,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,106163.0,,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,5806593.0,9428.0,125000.0,5806593.0,5135954.0,5806593.0,670639.0,5797165.0,280427.0,100000.0,4910954.0,284049.0,5797165.0,670639.0,0.0,0.0,
29825807,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,106163.0,,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,100000.0,,,,,,,,,,,,
29825807,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,106163.0,,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,5135954.0,,,,,,,,,,,,
29825807,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,106163.0,,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,125000.0,,,,,,,,,,,,
29825807,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,106163.0,,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,4910954.0,,,,,,,,,,,,
29825807,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,31465.0,-31465.0,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,190561.0,403352.0,2016-01-01,2016-12-31,141242.0,181326.0,-31465.0,2017-12-31,2017-01-01,false,false,106163.0,40084.0,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,,,,,,,,,,,,,100000.0
29825807,2017-01-01,2017-12-31,c12,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzhhL2YyL2Y0LzYyL2Y4ZDItNGE3ZC1hZjk0LWQ4MGQxNzJlMDljZg.xhtml,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzBjL2QyLzdlLzczL2QzM2QtNGJiYy1iNDI2LTRkZjgwZjdkYjMxNA.pdf,http://regnskaber.virk.dk/70852892/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzA1L2UxLzZhL2MzZmMtNDMzZi05M2E3LWFjODI0OTRiNmM3OA.xml,true,Danmark,DK,Aars,9600.0,70.0,Himmerlandsgade,Aars,9600.0,111.0,StenildhÃ¸jdalen,9600.0,StenildhÃ¸jdalen 111,Regnskabsklasse B,2018-04-05,eogpholm@gmail.com,,,29825807.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Holm,"Spar Nord A/S, Aars afd.",PH INVEST AARS APS,Per Holm,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,106163.0,,27784611.0,false,true,Ingen bistand,urn:ofk:oid:25265565,indberetninger-20180424,2.5949414,29825807.0,,2018-04-06T07:01:11.471Z,2018-04-05T09:14:47.509Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-14-TD,2018-04-05T09:14:47.775Z,,,,,,,,,,,,,,,,,0.0
