entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfAccountingPolicies,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CostOfProduction,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
17029630,2016-07-01,2017-06-30,c10,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,29629.0,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17029630,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,29629.0,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,27922.0,38936.0,1859.0,909.0,37986.0,38936.0,66858.0,8357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17029630,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,0.0,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17029630,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,0.0,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17029630,2017-06-30,2017-06-30,c12,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,,,,,,,,,473651.0,410786.0,0.0,200000.0,410786.0,459250.0,0.0,0.0,0.0,0.0,0.0,473651.0,14401.0,0.0,62865.0,0.0,0.0,8357.0,0.0,8357.0,0.0,62865.0,62865.0,229621.0,0.0,6044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29629.0,0.0,0.0,6044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
17029630,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,48496.0,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,36351.0,40952.0,238.0,21461.0,62175.0,40952.0,77303.0,13679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17029630,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17029630,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anna Baunsgaard,formand
17029630,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Baunsgaard,direktÃ¸r
17029630,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2U1LzM5L2Y1LzQ3ZDEtNGRkOC04YTM0LTZmYThhNjM5NjkxMg.xhtml,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzgxL2M3LzEzLzM5Lzk0MTAtNGRkZS04MDg3LWJlYzI4OGI2NGE3Nw.pdf,http://regnskaber.virk.dk/03692071/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzcwLzU3LzhlLzIwMzMtNDEwMi05MzNjLTg1NGQyODYxMDY5NQ.xml,true,Danmark,DK,Silkeborg,8600.0,Hasle,3790.0,36.0,TeglkÃ¥svej,3790 Hasle,TeglkÃ¥svej 36,Regnskabsklasse B,2018-11-21,2018-11-22,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.</p>",sejsdata@hotmail.com,17029630.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ãret er forlÃ¸bet tilfredsstillende.</p>",Jens Baunsgaard,Jens Baunsgaard,Danske Bank,SEJS DATA ApS,Jens Baunsgaard,Hasle,2016-07-01,2017-06-30,0.0,2018-06-30,2017-07-01,false,false,56969636.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26345419,indberetninger-20180424,2.4932566,17029630,AWdFjWc05OzuYdPkGfnC,2018-11-24T11:49:54.453Z,2018-11-24T11:49:13.045Z,regnskab,1.0,,2018-06-30,2017-07-01,X18-DQ-55-CP,2018-11-24T11:49:13.310Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
