entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33588941,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,595332.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588941,2016-07-01,2017-06-30,ID_12,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,-1500000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588941,2016-07-01,2017-06-30,ID_8,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588941,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,904668.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,175740.0,2941786.0,4253663.0,1706.0,247.0,50510.0,1185188.0,1136137.0,280520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588941,2017-06-30,2017-06-30,ID_6,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,,,,,,,,,,6146539.0,1727338.0,266820.0,0.0,80000.0,5185243.0,0.0,102000.0,2146485.0,592476.0,266820.0,6146539.0,2118384.0,102000.0,961296.0,1778000.0,688735.0,96099.0,592476.0,1500000.0,1881670.0,103670.0,208120.0,358365.0,0.0,2118384.0,14815.0,3457905.0,2575988.0,272338.0,1142496.0,785818.0,
33588941,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,751897.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,171473.0,2115259.0,3218459.0,2142.0,200.0,59812.0,989597.0,931727.0,237700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588941,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588941,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,-1000000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588941,2017-07-01,2018-06-30,ID_13,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,248103.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33588941,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzJiL2JkLzQ5L2E2NzMtNDE0ZC1hNjNhLWNlZWI2ZWI2NGIxYw.pdf,http://regnskaber.virk.dk/14988533/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzgwL2U2LzUzLzU5NzEtNDAyMy1hM2Y1LWVmNTZhNjY3NzI3YQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i Team Pallesen Technology ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-05,2018-12-05,2011-04-01,2018-12-11,kp@tptech.dk,www.tptech.dk,31626536.0,33588941.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Team Pallesen Technology ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Kristian Pallesen,ANKER HÃST,Sparekassen Kronjylland,Team Pallesen Technology ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-06-30,2017-07-01,false,2018-12-05,Herning,29 43 94 43,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26453177,indberetninger-20180424,2.5124211,33588941.0,AWei1LkLet7j816DxZYQ,2018-12-12T14:31:55.563Z,2018-12-12T14:31:46.107Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EM-06-ZF,2018-12-12T14:31:46.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
