entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermPrepaymentsReceivedFromCustomers,LongtermTradePayables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
26988667,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,76211.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",26796.0,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,208000.0,294816.0,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,22414.0,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,57014.0,22414.0,57014.0,Risskov,2016-01-01,2016-12-31,365209.0,468216.0,502816.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,103007.0,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988667,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,,,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Risskov,2016-01-01,2016-12-31,365209.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988667,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,,,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Risskov,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,10787464.0,125408.0,500000.0,3754966.0,9363000.0,10787464.0,6355623.0,6111979.0,6239619.0,31910.0,95730.0,9363000.0,21080.0,9363000.0,676875.0,676875.0,3254966.0,116004.0,50923.0,1299056.0,1299056.0,26796.0,17205.0,,,,,
26988667,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,,,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Risskov,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,
26988667,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,,,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Risskov,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,3254966.0,,,,,,,,,,,,,,,,,,,,,,,,
26988667,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,,,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Risskov,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,,,,,,,,,,,,,,,,,,,,,2780150.0,6582850.0,,,
26988667,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,4862.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",56166.0,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,0.0,295138.0,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,28009.0,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,45700.0,28009.0,45700.0,Risskov,2016-01-01,2016-12-31,216419.0,277447.0,295138.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,61028.0,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
26988667,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,,,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Risskov,2016-01-01,2016-12-31,216419.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988667,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,,,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Risskov,2016-01-01,2016-12-31,216419.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26988667,2017-01-01,2017-12-31,c321,,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzM4LzU1LzUzLzdmOTEtNGM4My1iOWVjLWI0MGIwZmU3MDkwNQ.pdf,http://regnskaber.virk.dk/76688962/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzZlLzA2L2E1L2EyYWYtNDI1NC05ZjgwLWE5N2RmMDUxNGM0Ng.xml,true,Aarhus C,8000.0,29.0,Kystvejen,8240 Risskov,Svanevej 19,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Christen KÃ¸bkes Gade 12 A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-02-23,2004-06-29,2018-03-01,Statsautoriseret revisor,,,20222670.0,26988667.0,20222670.0,mne32750,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Christen KÃ¸bkes Gade 12 A/S.,Ãrsrapport,,5987272.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bo SÃ¸rensen,Dirigent Lone Bach,Peter BÃ¸gild,Christen KÃ¸bkes Gade 12 A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Risskov,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Risskov,2017-12-31,2017-01-01,true,2018-02-23,Aarhus,,Formand,urn:ofk:oid:25136023,indberetninger-20180424,2.5097437,26988667.0,,2018-04-04T03:26:59.417Z,2018-03-06T08:28:31.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-10-RC,2018-03-06T08:28:31.601Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
