entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
32934129,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",-2500.0,32934129.0,1008757646.0,51429.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,55.0,Svendborg,2014-01-01,2014-12-31,47614.0,48984.0,-2500.0,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",1370.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,,,
32934129,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32934129.0,1008757646.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,,Svendborg,2014-01-01,2014-12-31,-3815.0,,,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,,,
32934129,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32934129.0,1008757646.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,,Svendborg,2014-01-01,2014-12-31,51429.0,,,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,,,
32934129,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32934129.0,1008757646.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,,Svendborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,143605.0,32111.0,80000.0,32326.0,141105.0,143605.0,2500.0,111279.0,111279.0,111279.0,71279.0,-10174.0,2500.0,215.0,215.0,2500.0,,,
32934129,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",-2540.0,32934129.0,1008757646.0,67174.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,75.0,Svendborg,2014-01-01,2014-12-31,64709.0,64709.0,-2540.0,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",0.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,,,
32934129,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32934129.0,1008757646.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,,Svendborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,26306175.0,FKS Revsion,
32934129,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32934129.0,1008757646.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,,Svendborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,,,Bente NÃ¸rby
32934129,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32934129.0,1008757646.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,,Svendborg,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,,,Henrik NÃ¸rby
32934129,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32934129.0,1008757646.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,,Svendborg,2014-01-01,2014-12-31,-2465.0,,,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,,,
32934129,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzg2L2QzLzNjLzFkNWItNGFjZC04ZDQ2LTkyMmIxNThlZGE1NA.xhtml,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2FlLzZjL2M1LzNiNGYtNDIzMC1hZWNiLWYwMTgzYzM0MDA3MA.pdf,http://regnskaber.virk.dk/92143923/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzkwLzM0LzhjL2ZlYmEtNGIzMi05ZDE5LWNkNTU4YWRjM2M1NQ.xml,Danmark,DK,Svendborg,13.0,BlÃ¥byvej,Svendborg,5700.0,8.0,SaugskÃ¦rvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i BH NÃ¸rby Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-24,2016-01-25,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32934129.0,1008757646.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn Kehlet Schou HD,Henrik NÃ¸rby,BH NÃRBY HOLDING ApS,Finn Schou,,Svendborg,2014-01-01,2014-12-31,67174.0,,,2015-12-31,2015-01-01,2016-01-24,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923382,indberetninger-20180424,2.5955422,32934129.0,,2018-03-28T17:13:11.631Z,2016-01-25T19:16:42.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-00-GV,2016-01-25T19:16:42.385Z,,,,,,,,,,,,,,,,,,,
