entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AdditionsToIntangibleAssets,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,ProfitLossRelatedToInvestments,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AdministrativeExpenses,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationOfPropertyPlantAndEquipment,DistributionCosts,EmployeeBenefitsExpense,ExchangeRateLoss,ExchangeRateProfit,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,AcquiredOtherSimilarRights,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfAdministrativeExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDistributionCosts,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeAndExpensesFromInvestmentsInGroupEnterprisesAndAssociates,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DisclosureOfEmployeeBenefitsExpense,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,InformationOnOmissionOfConsolidatedFinancialStatement,ManagementsStatementAboutManagementsReview,OpinionOnFinancialStatementsExtendedReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RetrospectiveInformationOnContributedCapital,SignatureOfAuditorsDate,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatementsExtendedReview,NameAndSurnameOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,RelatedEntityName,RelatedEntityRegisteredOffice,DescriptionOfClassOfIssuedShares,NominalValueOfIssuedShares,NumberOfIssuedShares,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
75450915,2016-01-01,2016-01-01,c303,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,-2247484.0,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,3149005.0,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2016-01-01,2016-12-31,c232,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,234628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2016-01-01,2016-12-31,c244,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,3803434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,,-10139.0,277710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2016-01-01,2016-12-31,c68,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,4038062.0,,,-290.0,183507.0,10050255.0,1018534.0,14.0,935361.0,51556.0,1262808.0,6636029.0,184448.0,0.0,16367560.0,267572.0,0.0,44768.0,169862.0,210411.0,44982.0,25963.0,214.0,550287.0,5156640.0,5054497.0,71224.0,1118578.0,1118578.0,5844656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2016-12-31,2016-12-31,c307,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,-1979913.0,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,3149005.0,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2016-12-31,2016-12-31,c69,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11262612.0,33492864.0,4340548.0,9500000.0,19122109.0,8825063.0,22291623.0,1939051.0,11262612.0,2462922.0,0.0,33492864.0,9084500.0,1169092.0,1169092.0,2457132.0,14370755.0,7995693.0,350748.0,9500000.0,1939051.0,2116741.0,2116741.0,602048.0,12189575.0,24192.0,9084500.0,50776.0,12318639.0,2371422.0,587722.0,426117.0,771406.0,5790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2017-01-01,2017-01-01,c16,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2017-01-01,2017-01-01,c2,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75450915,2017-01-01,2017-01-01,c218,,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE2L2ZlLzQ1LzY3ODAtNDU4OC05NmE1LTAxYzMwNTAyZTI1NQ.pdf,http://regnskaber.virk.dk/51905457/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzE3LzJjL2U4LzNlZGQtNDc1OS04MzEzLTA1MTdjNmM4ZTI5ZA.xml,,2450000.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1266.0,1 A,Bornholmsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-03,2018-05-03,ewh@ewh.dk,33148178.0,www.ewh.dk,33771231.0,75450915.0,33771231.0,Ãrsrapport,,Louise-Marie TÃ¶rnqvist,Edition Wilhelm Hansen A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn,2017-12-31,2017-01-01,1.0,Hellerup,33117888.0,formand,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25453695,indberetninger-20180424,2.5097454,75450915.0,AWNeeXRex8uVRSOdgfGx,2018-05-14T11:46:51.548Z,2018-05-14T11:46:45.621Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-36-KU,2018-05-14T11:46:45.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12015180.0,23277792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
