entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
69468713,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,811037.0,922092.0,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,109342.0,Kalundborg,2016-07-01,2017-06-30,1335.0,1713.0,111055.0,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",378.0,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,,,,,,,,,,,,,,,,,,,,,,,,
69468713,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,,,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,,Kalundborg,2016-07-01,2017-06-30,1335.0,,,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,,,,,,,,,,,,,,,,,,,,,,,,
69468713,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,,,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,,Kalundborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,1797069.0,4420.0,200000.0,1750563.0,454.0,46506.0,564312.0,1214635.0,1797069.0,1232757.0,46506.0,1214635.0,46506.0,269599.0,364312.0,325667.0,75000.0,1232757.0,531508.0,562491.0,531054.0,,,
69468713,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,371183.0,395663.0,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,103539.0,Kalundborg,2016-07-01,2017-06-30,-61659.0,-79059.0,24480.0,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",-17400.0,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,,,,,,,,,,,,,,,,,,,,,,,,
69468713,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,,,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,,Kalundborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,,,,,,,,,,,,,,,,,,,,,,26668840.0,"ANDERSEN OG PARTNERE, REGISTRERET REVISIONSANPARTSSELSKAB",
69468713,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,,,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,,Kalundborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,,,,,,,,,,,,,,,,,,,,,,,,Mogens Ellebye
69468713,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,,,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,,Kalundborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,,,,,,,,,,,,,,,,,,,,,,,,Jens Christian Ellebye
69468713,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,,,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,,Kalundborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,,,,,,,,,,,,,,,,,,,,,,26668840.0,"ANDERSEN OG PARTNERE, REGISTRERET REVISIONSANPARTSSELSKAB",
69468713,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,,,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,,Kalundborg,2016-07-01,2017-06-30,-61659.0,,,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,,,,,,,,,,,,,,,,,,,,,,,,
69468713,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzlhL2Q1L2EyLzhmNTktNGZjNC05NzE3LTRiZGFhMjFkZjczYw.xhtml,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2ZiL2VkLzJmL2FjZWYtNGZmMC04MmYyLTVlZDc4YjIwNDg3Ng.pdf,http://regnskaber.virk.dk/31786496/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzljLzY5LzgxLzcxYjgtNDFmOC05MWUzLWYxNzFlMDUzOWJhMQ.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Kalundborg,4400.0,17.0,Hareskovvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i TH. Ellebye ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-22,2018-12-22,Registreret revisor FSR,,,69468713.0,mne264,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Jens Ellebye,TH. ELLEBYE ApS,Henrik Andersen,,Kalundborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-12-22,VedbÃ¦k,"Det er besluttet, at der fremadrettet fortsat ikke skal vÃ¦re revision af selskabets Ã¥rsregnskaber jf. undtagelsesbestemmelserne for revision af mindre selskaber.",,48483469.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26505701,indberetninger-20180424,2.59278,69468713.0,AWfvI3TIet7j816Dxitx,2018-12-27T10:09:29.161Z,2018-12-27T10:08:55.449Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-57-KL,2018-12-27T10:08:55.727Z,1432119.0,8300.0,200000.0,1385613.0,17854.0,46506.0,502653.0,1036635.0,1432119.0,929466.0,46506.0,1036635.0,46506.0,126074.0,302653.0,296164.0,67582.0,929466.0,340678.0,439646.0,322824.0,,,
