entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
35810285,2016-05-01,2017-04-30,c174,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,33070.0,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,-4658105.0,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,8473.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,8473.0,Vejle,2016-05-01,2017-04-30,-4699648.0,-4699648.0,-4691175.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,0.0,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,,,,,,,,,,,,,,,,
35810285,2016-05-01,2017-04-30,c195,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,,Vejle,2016-05-01,2017-04-30,-4699648.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,,,,,,,,,,,,,,,,
35810285,2017-04-30,2017-04-30,c172,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,49897437.0,80000.0,49630232.0,49897437.0,267205.0,49897437.0,49897437.0,49897437.0,19901.0,49550232.0,267205.0,234804.0,12500.0,,,,,
35810285,2017-05-01,2017-05-01,c226,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,80000.0,,,,,,,,,,,,,,,
35810285,2017-05-01,2017-05-01,c253,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,49550232.0,,,,,,,,,,,,,,,
35810285,2017-05-01,2017-05-01,c564,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,,,,,,,,,,,,-38787666.0,88685103.0,,,
35810285,2017-05-01,2018-04-30,c173,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,88065.0,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,938282.0,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,10738.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,10738.0,Vejle,2016-05-01,2017-04-30,839479.0,839479.0,850217.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,0.0,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
35810285,2017-05-01,2018-04-30,c194,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,,Vejle,2016-05-01,2017-04-30,839479.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,,,,,,,,,,,,,,,,
35810285,2017-05-01,2018-04-30,c254,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,,Vejle,2016-05-01,2017-04-30,839479.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,,,,,,,,,,,,,,,,
35810285,2017-05-01,2018-04-30,c305,,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzL2U5Lzk5L2MyLzlhL2FjM2ItNDgxZC04YTExLTY0NjBhNWJkODI5Nw.pdf,http://regnskaber.virk.dk/58201853/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzE5LzQxLzk5LzI0YTQtNDFjMy05OWJkLWFiMjJjZjA2MGY4ZQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7182 Bredsten,Vingsted Skovvej 11,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Langvad Holding II ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-18,2014-03-14,2018-09-26,Statsautoriseret revisor,k.langvad@mail.dk,,20222670.0,35810285.0,20222670.0,mne10093,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for Langvad Holding II ApS.,,-2376334.0,-2376334.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Langvad Holding II ApS,BDO Statsautoriseret revisionsaktieselskab,,Vejle,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-04-30,2017-05-01,938282.0,true,2018-09-18,Vejle,,+45 75 86 56 11,Formand,urn:ofk:oid:26162376,indberetninger-20180424,2.5118406,35810285.0,AWYv6tBm5OzuYdPkEytb,2018-10-01T13:56:51.772Z,2018-10-01T13:56:49.058Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-59-XT,2018-10-01T13:56:49.336Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
