entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
30514912,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,78000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",-235675.0,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,0.0,360795.0,750769.0,Horsens,2017-01-01,2017-12-31,54758.0,76299.0,-313675.0,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",21541.0,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30514912,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,,,,Horsens,2017-01-01,2017-12-31,54758.0,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30514912,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,7794430.0,280074.0,250000.0,7501930.0,57118.0,7387.0,7777748.0,292500.0,3575174.0,7794430.0,16682.0,292500.0,3575622.0,3682.0,6555.0,292500.0,0.0,0.0,3575174.0,7527748.0,3575622.0,16682.0,71060.0,0.0,0.0,13000.0,0.0,
30514912,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,,,
30514912,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,7527748.0,,,,,,,,,,,,,,,,,,,,,
30514912,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,7777748.0,,,,,,,,,,,,,,,,,,,,,
30514912,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,78000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",-164167.0,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,2850.0,536089.0,342694.0,Horsens,2017-01-01,2017-12-31,-343445.0,-438412.0,-245017.0,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",-94967.0,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,343446.0
30514912,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30514912,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,,,,Horsens,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,343446.0
30514912,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzEwL2Q0LzI3LzhhYzMtNDdmMy1iMGU5LTUyZmYwODQ0YjhiNg.xhtml,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzAzLzhmLzRjL2YzNDEtNGNkYi04OWJlLWJhZTEyMDAxODg3Mg.pdf,http://regnskaber.virk.dk/21941503/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzIwL2E2LzVkL2NiOWQtNDc0Zi1iNDQ4LTYzNjI1MjhhM2UwNA.xml,true,Danmark,DK,Horsens,8700.0,13 - 19,RÃ¥dhustorvet,Horsens,8700.0,54.0,Husoddebakken,8700 Horsens,Klarinetvej 13,0.0,Regnskabsklasse B,2019-03-05,2019-03-05,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens vÃ¦sentligste aktiviteter er kÃ¸b og salg af vÃ¦rdipapirer samt handel med kunst o.l.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Vieksomheden har ikke stillet pant eller sikkerhed i aktiverne pr. 31. december 2018.</p>",,30514912.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Klinkby Jensen,Poul Klinkby Jensen,Nordea Bank A/S,PKJ 291244 HOLDING ApS,Jens Dalsgaard,,,,Horsens,2017-01-01,2017-12-31,-343445.0,,,2018-12-31,2018-01-01,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital er uÃ¦ndret de seneste 5 Ã¥r</p>",,false,false,Ingen bistand,urn:ofk:oid:26781636,indberetninger-20180424,2.5926297000000003,30514912.0,AWlSxve2RYGX6_YTFm7A,2019-03-06T11:33:32.870Z,2019-03-06T11:32:44.272Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-04-SV,2019-03-06T11:32:44.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
