entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,FairValueAdjustementsOfPropertyPlantAndEquipment,IncreaseDecreaseOfPropertyPlantAndEquipmentThroughTransfers
34606080,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,44140.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",-74452.0,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,27398.0,0.0,133556.0,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,-277388.0,277388.0,Tilst,2015-01-01,2015-12-31,-86122.0,-116434.0,160954.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,30312.0,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,,,,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tilst,2015-01-01,2015-12-31,-86122.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,,,,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tilst,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,10087324.0,3518.0,80000.0,2478335.0,9900000.0,10087324.0,6549130.0,1520755.0,4275102.0,2754347.0,9900000.0,1.0,181807.0,70561.0,9900000.0,0.0,1059859.0,1059859.0,2398335.0,543761.0,2274028.0,243500.0,1257147.0,183806.0,74452.0,47813.0,38793.0,,,,,,,
34606080,2016-01-01,2016-01-01,c544,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,,,,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tilst,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563121.0,7336879.0,,,,,
34606080,2016-01-01,2016-01-01,c568,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,,,,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tilst,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
34606080,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,,,,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tilst,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,,,,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tilst,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,2398336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,95128.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",-78276.0,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,0.0,250000.0,98323.0,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,-272495.0,272495.0,Tilst,2015-01-01,2015-12-31,58976.0,75828.0,348323.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,-16852.0,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,
34606080,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,,,,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tilst,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2016-01-01,2016-12-31,c367,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2JlLzY5LzJjLzEyYTgtNGM5MS1iMTI5LTg3ZDlhNTFjMzg5Zg.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzAyLzNmL2ZhLzYxYzQtNDMyMi05NjQwLWNhNWEzNmQxYzA3Yg.xml,true,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381 Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-06-09,2012-06-29,2017-06-09,Statsautoriseret revisor,,,,20222670.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Martin SÃ¸rensen Ejendomme ApS.,Ãrsrapport,3376511.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tilst,2015-01-01,2015-12-31,58976.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-06-09,Aalborg,,urn:ofk:oid:24167167,indberetninger-20180424,2.5097342,34606080.0,,2018-03-29T07:24:55.102Z,2017-06-10T10:55:32.991Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-40-BR,2017-06-10T10:55:33.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
