entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,EquityTransfersToReserves,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
34606080,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,32799.0,80092.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",0.0,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,-20341.0,9244.0,167810.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,-59500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,-315457.0,2494.0,-255957.0,Tilst,-43359.0,-156250.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,112891.0,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,,,,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Tilst,-43359.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,,,,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Tilst,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,10204189.0,80000.0,304189.0,1780406.0,9900000.0,10204189.0,7308199.0,1615559.0,4782249.0,3166690.0,9900000.0,274190.0,64465.0,9900000.0,1115584.0,1115584.0,207498.0,1492908.0,493128.0,2525950.0,181700.0,1535700.0,304189.0,56196.0,136446.0,41232.0,47082.0,,,,,,
34606080,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,,,,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Tilst,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2014-01-01,2014-01-01,c140,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,,,,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Tilst,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,1492908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,,,,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Tilst,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,207498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2014-01-01,2014-01-01,c167,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,,,,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Tilst,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,,,,,,3314690.0,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2014-01-01,2014-01-01,c171,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,,,,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Tilst,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,,,,,,1649259.0,,,,,,,,,,,,,,,,,,,,,,,,
34606080,2014-01-01,2014-01-01,c76,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,,,,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Tilst,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563121.0,7336879.0,,,,
34606080,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzVkLzYwLzAwLzIwMzMtNGY4NS04ZGY5LTI1YzA2NmQ5OTJjYQ.pdf,http://regnskaber.virk.dk/08060643/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YxLzAyLzE4LzNhZDYtNDRkMi1iYzU5LTY4ODEyYjBiZjhiZQ.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Silkeborg,8600.0,13.0,Vestergade,8381  Tilst,Geding Byvej 22,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Martin SÃ¸rensen Ejendomme ApS,-36580.0,136446.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",123857.0,2015-06-19,2012-06-29,2015-06-19,Statsautoriseret revisor,-6967.0,0.0,-37562.0,34606080.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Martin SÃ¸rensen Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for Martin SÃ¸rensen Ejendomme ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,-68249.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Martin SÃ¸rensen,Martin SÃ¸rensen,Nordea Bank,Martin SÃ¸rensen Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,-298521.0,3380.0,-230272.0,Tilst,-115947.0,-339670.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Tilst,2014-12-31,2014-01-01,2015-06-19,Aalborg,223723.0,RevisionspÃ¥tegning,600000.0,urn:ofk:oid:5581154,indberetninger-20180424,2.5097551,34606080.0,,2018-03-31T00:37:42.318Z,2015-06-24T06:29:24.444Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-47-DS,2015-06-24T06:29:24.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
