entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,DistributionCosts,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
31184045,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,446382.0,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",274035.0,701375.0,1441155.0,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,19363.0,0.0,Mundelstrup,2013-01-01,2013-12-31,527582.0,701375.0,720738.0,2014-12-31,2014-01-01,2015-05-19,Thorsager,173793.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,,,Mundelstrup,2013-01-01,2013-12-31,48300.0,,,2014-12-31,2014-01-01,2015-05-19,Thorsager,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,,,Mundelstrup,2013-01-01,2013-12-31,479282.0,,,2014-12-31,2014-01-01,2015-05-19,Thorsager,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,,,Mundelstrup,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-19,Thorsager,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,4078102.0,1247958.0,220000.0,125000.0,3140277.0,42850.0,64000.0,2773381.0,79122.0,4078102.0,1304721.0,64000.0,937825.0,428666.0,0.0,794703.0,873825.0,48300.0,0.0,0.0,2600081.0,1304721.0,160000.0,1892319.0,173793.0,542262.0,1629469.0,
31184045,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,572862.0,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",416813.0,809761.0,1829620.0,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,30968.0,784.0,Mundelstrup,2013-01-01,2013-12-31,560397.0,809761.0,839945.0,2014-12-31,2014-01-01,2015-05-19,Thorsager,249364.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,,,Mundelstrup,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-19,Thorsager,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Revisionsfirmaet Tommy Larsen v/Tommy Larsen
31184045,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,,,Mundelstrup,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-19,Thorsager,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,,,Mundelstrup,2013-01-01,2013-12-31,49200.0,,,2014-12-31,2014-01-01,2015-05-19,Thorsager,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,,,Mundelstrup,2013-01-01,2013-12-31,511197.0,,,2014-12-31,2014-01-01,2015-05-19,Thorsager,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31184045,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzc2LzE0L2UxL2NlZmQtNDczNi04MmUyLThmODJmZWE4ZTJlZA.xhtml,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzL2M3LzI2LzQzL2QzL2NjZDItNDgxOS05OTNkLWM5YTgyZTcyMTQ1OQ.pdf,http://regnskaber.virk.dk/54048113/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzFmLzk3LzEwLzUzNTAtNDI4Yy1hOGYxLTFiNjc5YmNmZWQzYg.xml,Danmark,DK,RÃ¸nde,46.0,Thorsgade,Tilst,8381.0,9.0,Mundelstrupvej,8410 RÃ¸nde,Thorsgade 46,Til ledelsen i Kim E. Andersen ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-19,2015-05-31,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive virksomhed indenfor reparation og forarbejdning af stÃ¥l, entreprenÃ¸rvirksomhed og dermed beslÃ¦gtet virksomhed</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,,98727558.0,31184045.0,1003735822.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tommy Larsen,Kim E. Andersen,Kim Edward Andersen,KIM E. ANDERSEN ApS,Revisionsfirmaet Tommy Larsen,,,Mundelstrup,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-19,Thorsager,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5513046,indberetninger-20180424,2.5949432999999997,31184045.0,,2018-03-30T18:43:57.405Z,2015-06-12T09:14:41.994Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-84-XF,2015-06-12T09:14:42.087Z,4597940.0,722713.0,50000.0,125000.0,3404080.0,43284.0,112000.0,3285478.0,80450.0,4597940.0,1253375.0,112000.0,1193860.0,694993.0,41624.0,1001410.0,1081860.0,49200.0,59087.0,59087.0,3111278.0,1253375.0,0.0,2681367.0,133441.0,424941.0,2546459.0,
