entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,DisclosureOfRevenue,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
29928444,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,20772.0,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29928444,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,520772.0,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,20400.0,1373568.0,2055885.0,0.0,7980.0,669897.0,661917.0,149125.0,,,,,,,,,,,,,,,,,,,,,
29928444,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,500000.0,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29928444,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,0.0,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29928444,2017-12-31,2017-12-31,c13,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,,,,,,,,,1130482.0,231559.0,500000.0,1050582.0,552412.0,79900.0,1130482.0,573114.0,79900.0,268781.0,79900.0,4956.0,4956.0,52412.0,573114.0,819023.0,0.0,2458.0,301875.0,819023.0,
29928444,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,269610.0,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,1970.0,842027.0,1193760.0,2333.0,0.0,347430.0,349763.0,77820.0,,,,,,,,,,,,,,,,,,,,,
29928444,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29928444,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,-30390.0,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29928444,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans-Henrik Thorngaard
29928444,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZmLzA5Lzc5LzMyNTItNDdmMi1hOWI4LTg0YzhmZDg4NDIzNA.xhtml,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzEzLzgyLzRlLzE1YWItNGFjMy05N2RkLTg4NGJkYTA4YWRhMA.pdf,http://regnskaber.virk.dk/44482992/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzcyLzUxL2UxLzFmOGEtNDFhYi1hMWY4LTU2N2JjMjg5YzBmMg.xml,true,Hellerup,2900.0,"201, 1 th",Strandvejen,2600.0,"Ãstervej 9C, sttv.",1.0,Regnskabsklasse B,2019-02-25,2019-02-25,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive virksomhedsrÃ¥dgivning og anden rÃ¥dgivning om driftsledelse.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Af konkurrencemÃ¦ssige hensyn, jfr. regnskabslovens Â§ 32, er Ã¥rets omsÃ¦tning m.m. ikke oplyst. Bruttofortjeneste bestÃ¥r af posterne nettoomsÃ¦tning og andre eksterne udgifter.</p>",jacob@thorei.dk,29928444.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jacob Thorngaard,Jacob Thorngaard,PIVOTAL A/S,Lokalrevisorerne ApS,Hellerup,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,false,"Selskabet opfylder betingelserne for at fravÃ¦lge revision, hvorfor revision er fravalgt for indevÃ¦rende Ã¥r og kommende Ã¥r",32500600.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26765435,indberetninger-20180424,2.59278,29928444.0,AWlH86WwRYGX6_YTFhxQ,2019-03-04T09:05:53.979Z,2019-03-04T09:05:43.030Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AM-11-KB,2019-03-04T09:05:43.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Thorngaard
