entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
87229513,2012-01-01,2012-12-31,ID_11,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",98724.0,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
87229513,2012-01-01,2012-12-31,ID_13,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",2124.0,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
87229513,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-2124.0,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,-7257.0,28993.0,33417.0,-2833.0,-7257.0,-709.0,,,,,,,,,,,,,,,,,
87229513,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-96600.0,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
87229513,2012-12-31,2012-12-31,ID_15,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,584717.0,7237.0,200000.0,584717.0,101254.0,483117.0,584717.0,101600.0,475915.0,5000.0,96600.0,283117.0,475915.0,101600.0,101565.0,311.0,
87229513,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
87229513,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
87229513,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-92881.0,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
87229513,2013-01-01,2013-12-31,ID_12,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",-191281.0,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
87229513,2013-01-01,2013-12-31,ID_16,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8vcGRmcy84NzIyOTUxMztBcFMzMzM0MjsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31592278/Y3ZyLmRrOi8veGJybHMvWC02NkI3ODVDRi0yMDE0MDEyN18xMDE1MDlfODEx.xml,"Thisted, 7700",Jernbanegade 18,Til den daglige ledelse i Pejsecentret Thisted ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-01-22,87229513.0,15728000.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pejsecentret Thisted ApS.,Ãrsrapport,Niels Outzen,Danske Andelskassers Bank A/S,Pejsecentret Thisted ApS,"REVIKON Revisionskontoret, Registreret revisionsinteressentskab",,2013-12-31,2013-01-01,2014-01-22,Thisted,urn:ofk:oid:15875442,indberetninger-20180424,2.5118406,87229513.0,,2018-03-31T18:12:23.127Z,2014-01-27T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-15.599,2014-01-27T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
