entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
26335590,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,18162.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26335590,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,83038.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,-6226.0,83963.0,0.0,2755.0,2255.0,82747.0,-6226.0,-291.0,,,,,,,,,,,,,,,,,,,,,
26335590,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,-101200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26335590,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,,,,,,,,,1124991.0,373.0,125000.0,9680.0,601.0,1105016.0,1124991.0,19975.0,1115311.0,1115311.0,1115311.0,6706.0,4725.0,101200.0,878816.0,6706.0,19975.0,15250.0,2601.0,2000.0,
26335590,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,72128.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,-5913.0,80442.0,3875.0,3.0,0.0,70657.0,-5913.0,-1471.0,,,,,,,,,,,,,,,,,,,,,
26335590,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26335590,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ole  Toft-Sandgaard
26335590,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26335590,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,-50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26335590,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2JjLzg5L2Q0LzMzMGMtNGY4OC05YTkwLTA1YjkzYjY2YmNiZg.pdf,http://regnskaber.virk.dk/09553362/ZG9rdW1lbnRsYWdlcjovLzAzLzk2L2NkLzA4LzNlLzY0ZTEtNDcyMi04MTIxLTg2ZTdhMmVkNzU5NQ.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i OB Industrilak Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-27,2017-03-27,2001-11-20,2017-04-04,helle@ob-industrilak.dk,97 12 26 21,31626536.0,26335590.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for OB Industrilak Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Toft-Sandgaard,ANKER HÃST,OB Industrilak Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2015-01-01,2015-12-31,-22128.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2016-12-31,2016-01-01,false,2017-03-27,Herning,97 12 26 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23691597,indberetninger-20180424,2.5097342,26335590.0,,2018-03-27T10:57:06.919Z,2017-04-05T07:24:43.192Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-77-YL,2017-04-05T07:24:43.375Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
