entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
31166837,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,5038.0,691718.0,-5038.0,31166837.0,23531.0,500000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,220287.0,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,526425.0,691718.0,-5038.0,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,165293.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
31166837,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,,,,31166837.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,96600.0,,,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
31166837,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,,,,31166837.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
31166837,2013-01-01,2013-12-31,c9,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,,,,31166837.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,429825.0,,,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
31166837,2013-12-31,2013-12-31,c11,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,,,,31166837.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,4162678.0,1050762.0,125000.0,1960936.0,4073165.0,4162678.0,89513.0,2201742.0,2201742.0,2201742.0,793036.0,5000.0,117138.0,96600.0,3851565.0,793036.0,89513.0,117138.0,84513.0
31166837,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,5000.0,345709.0,-5000.0,31166837.0,274935.0,500000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,125644.0,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,250023.0,345709.0,-5000.0,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,95686.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
31166837,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,,,,31166837.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
31166837,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,,,,31166837.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
31166837,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,,,,31166837.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,100000.0,,,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
31166837,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2JmLzUwLzkwLzFmYWItNGJhZi1hMzk2LWZiMWY4N2I3N2EzMg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzJhLzA3LzMxLzM0NGEtNGIxZC1iZGI4LTg4YWNlNDU4NzE0OQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzlkLzk2LzYyLzljNzYtNDFiNy05YWZjLWE0Y2MwMWY5YTE0Yw.xml,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2750 Ballerup,Postbox 86,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-05-21,2015-05-21,Registreret revisor,,,,31166837.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,BrÃ¸nshÃ¸j,2013-01-01,2013-12-31,500000.0,,,2014-12-31,2014-01-01,2015-05-21,Ballerup,Ja.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5277219,indberetninger-20180424,2.59278,31166837.0,,2018-03-30T14:16:57.976Z,2015-05-21T12:05:08.819Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-03-HS,2015-05-21T12:05:08.911Z,,,,,,,,,,,,,,,,,,,
