entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
31166837,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,5000.0,-5000.0,15553782.0,31166837.0,mne2542,-811.0,400000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,55304.0,29573.0,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,372457.0,370080.0,-5000.0,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,-2377.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,,,,,,,,,,,,,,,,,,,
31166837,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,,,15553782.0,31166837.0,mne2542,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,103400.0,,,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,,,,,,,,,,,,,,,,,,,
31166837,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,,,15553782.0,31166837.0,mne2542,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,269057.0,,,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,,,,,,,,,,,,,,,,,,,
31166837,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,,,15553782.0,31166837.0,mne2542,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,4951608.0,1753614.0,125000.0,4426950.0,4828306.0,4951608.0,123302.0,524658.0,524658.0,524658.0,1224726.0,5000.0,1448610.0,103400.0,4599906.0,1224726.0,123302.0,1448610.0,118302.0
31166837,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,0.0,0.0,15553782.0,31166837.0,mne2542,-5222.0,400000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,0.0,205424.0,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,564698.0,610646.0,0.0,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,45948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,,,,,,,,,,,,,,,,,,,
31166837,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,,,15553782.0,31166837.0,mne2542,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,,,,,,,,,,,,,,,,,,,
31166837,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,,,15553782.0,31166837.0,mne2542,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,,,,,,,,,,,,,,,,,,,
31166837,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,,,15553782.0,31166837.0,mne2542,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,100000.0,,,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,,,,,,,,,,,,,,,,,,,
31166837,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,,,15553782.0,31166837.0,mne2542,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,464698.0,,,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,,,,,,,,,,,,,,,,,,,
31166837,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzU0Lzg5L2JiLzhjLzliOGMtNGZjNy1iMWQ1LTU3ODk2NDc2YmFkNg.xhtml,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzJiL2I0LzQ4L2M1ZTEtNDU4Yy1hZjIyLTQ0MjY4YTdjOGFkMQ.pdf,http://regnskaber.virk.dk/73866113/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2RlLzZlLzlhLzI1ZDEtNDJmZi1iODFmLTJmY2YzNGM2ZjcxNw.xml,true,BrÃ¸nshÃ¸j,2700.0,3.0,Beldringevej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-03-01,Registreret revisor,,,15553782.0,31166837.0,mne2542,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Mikael Berggreen,Multi Revision ApS,MB 61 HOLDING ApS,Multi Revision ApS,,,BrÃ¸nshÃ¸j,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-28,Glostrup,Ja.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25114966,indberetninger-20180424,2.5926397,31166837.0,,2018-04-04T01:42:38.981Z,2018-03-01T10:00:58.228Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-63-MJ,2018-03-01T10:00:58.533Z,5353213.0,2461626.0,125000.0,4823333.0,5289604.0,5353213.0,63609.0,529880.0,529880.0,529880.0,1401337.0,5000.0,960370.0,100000.0,5064604.0,1401337.0,63609.0,960370.0,58609.0
