entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherTaxExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,Equity,LiabilitiesAndEquity,NameAndSurnameOfMemberOfExecutiveBoard
27504752,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,-101200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,,,,,,,,,,,,,
27504752,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,-40742.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,,,,,,,,,,,,,
27504752,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,440119.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,51521.0,547671.0,51742.0,3107.0,18940.0,0.0,563725.0,496150.0,123606.0,,,,
27504752,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,-298177.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,,,,,,,,,,,,,
27504752,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,,,,,,,,,,0.0,0.0,0.0,
27504752,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,251434.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,390750.0,573464.0,50479.0,339.0,78993.0,2912.0,311847.0,182714.0,57501.0,,,,
27504752,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,,,,,,,,,,,,,
27504752,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,-5479.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,,,,,,,,,,,,,
27504752,2016-01-01,2016-12-31,ID_13,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,-142555.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,,,,,,,,,,,,,
27504752,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2FhLzUyLzIxL2Q5ZmUtNGFlOC1iZWFlLTFmMjRiMGFhZDBhNA.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2Q3L2VmL2RjLzllY2ItNDE3Ni05NWZlLTc1ZTBhYzM0YmU3Zg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i Flac ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-03-17,2017-03-17,2004-01-08,2017-04-04,14788107.0,27504752.0,14788107.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-03-17,Silkeborg,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23692946,indberetninger-20180424,2.5118406,27504752.0,,2018-03-27T11:02:49.437Z,2017-04-05T09:37:51.197Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-79-PU,2017-04-05T09:37:51.807Z,,,,,,,,,,,,,Else Marie NÃ¸rhede Lissau
