entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
27504752,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,-5479.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27504752,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,-142555.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27504752,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,-103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27504752,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27504752,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,251434.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,390750.0,573464.0,50479.0,339.0,78993.0,311847.0,182714.0,60413.0,,,,,,,,,,,,,,,,,,,,,,,
27504752,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,,,,,,,,,1782804.0,9477.0,125000.0,1639536.0,1744006.0,1782804.0,38798.0,143268.0,143268.0,143268.0,1329000.0,8403.0,103400.0,80768.0,1434838.0,30090.0,1329000.0,38798.0,305.0,301059.0,53059.0,248000.0,
27504752,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,441977.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,373562.0,805055.0,33305.0,351.0,90978.0,555425.0,431493.0,113448.0,,,,,,,,,,,,,,,,,,,,,,,
27504752,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27504752,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,-352872.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27504752,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2QxLzAzL2RjLzFiMjgtNGZjMi1iMWM5LTA3MjFlMGYwYjc4Mw.pdf,http://regnskaber.virk.dk/25740572/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2NjLzk3L2JiLzYwNDQtNGIwMS05NWEyLWZjYmQ4ZjYwNjRkNg.xml,true,"Silkeborg, 8600",Navervej 1,Til den daglige ledelse i Flac ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-12,2018-04-12,2004-01-08,2018-04-23,14788107.0,27504752.0,14788107.0,mne2903,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Flac ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Finn HÃ¸nholt Christensen,Else Marie Lissau,AKTIV REVISION Silkeborg,Danske Bank,Flac ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",Vejle,2016-01-01,2016-12-31,-105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-12,Silkeborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349905,indberetninger-20180424,2.5118406,27504752.0,AWL2sb15x8uVRSOdf84P,2018-04-24T08:07:54.718Z,2018-04-24T08:07:43.605Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-63-NF,2018-04-24T08:07:43.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
