entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,FairValueAdjustementsOfPropertyPlantAndEquipment,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
34698244,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,50500.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",17953.0,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,-97744.0,100000.0,-91466.0,0.0,966344.0,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,4067.0,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,-372781.0,4067.0,372781.0,Herning,838.0,2015-01-01,2015-12-31,339967.0,408420.0,777134.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,868.0,-68453.0,96038.0,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34698244,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,,100000.0,,,,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,2015-01-01,2015-12-31,339967.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,,,,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34698244,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,,100000.0,,,,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,,,,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,18197434.0,1000000.0,2863588.0,18100000.0,18197434.0,14797119.0,2659938.0,13604876.0,10944938.0,18100000.0,1.0,557156.0,18100000.0,536727.0,536727.0,1863588.0,449203.0,1192243.0,160000.0,97434.0,97434.0,17953.0,7931.0,,,,
34698244,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,,100000.0,,,,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,,,,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
34698244,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,,100000.0,,,,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,,,,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,1863588.0,,,,,,,,,,,,,,,,,,,,,,,,
34698244,2016-01-01,2016-01-01,c447,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,,100000.0,,,,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,,,,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,,,,,,,,,,,,,,,,,,,,,,1203367.0,16896633.0,,
34698244,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,124554.0,-966.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2921.0,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,0.0,100000.0,0.0,100000.0,812245.0,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,3521.0,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,-337629.0,3521.0,337629.0,Herning,0.0,2015-01-01,2015-12-31,451628.0,578137.0,912245.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,0.0,-126509.0,0.0,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
34698244,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,,100000.0,,,,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,2015-01-01,2015-12-31,451628.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,,,,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34698244,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,,100000.0,,,,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,2015-01-01,2015-12-31,451628.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,,,,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34698244,2016-01-01,2016-12-31,c321,,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2VmL2I4LzUxLzJjZDgtNDVkZS05NWRjLWI1ZmQ2MWVjMjBiNA.pdf,http://regnskaber.virk.dk/44289643/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzk0L2RmL2RhLzNlMGEtNGQ1Mi1iN2Y2LTY0MjI0ZTU0YzIxMg.xml,false,Herning,7400.0,30.0,Birk Centerpark,Esbjerg,6700.0,70.0,Kongensgade,7400 Herning,Dalgasgade 39,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i RÃ¸de Banke ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-30,2012-09-05,2017-06-07,Statsautoriseret revisor,,100000.0,,,,20222670.0,34698244.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for RÃ¸de Banke ApS.,Ãrsrapport,,8296354.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,RenÃ© Jull JÃ¸rgensen,RenÃ© Jull JÃ¸rgensen,Vestjysk Bank,RÃ¸de Banke ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2016-12-31,2016-01-01,true,2017-05-30,Herning,,,,urn:ofk:oid:24181549,indberetninger-20180424,2.5124211,34698244.0,,2018-03-29T08:44:14.179Z,2017-06-12T19:04:34.849Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-60-HW,2017-06-12T19:04:35.018Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
