entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
30827694,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125000.0,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827694,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",74894.0,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827694,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",0.0,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827694,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827694,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,26966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827694,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,526966.0,1.0,876625.0,1549874.0,2566.0,6950.0,9459.0,34605.0,675758.0,673249.0,29710.0,148792.0,809744.0,,,,,,,,,,,,,,,,,,,,
30827694,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,26966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827694,2017-01-01,2017-12-31,c729,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,,,,,,,,,,,,,,500000.0,0.0,,,,,,,,,,,,,,,,,,
30827694,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",726860.0,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,,,,,,,,,,,,,,,,3000302.0,1735553.0,125000.0,3000302.0,10100.0,3000302.0,2273442.0,591219.0,500000.0,101860.0,2273442.0,792762.0,753152.0,1264749.0,0.0,125892.0,10417.0,1254649.0
30827694,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzFjL2ViLzhkL2I0ZGItNGNmYS1iODQ5LWEwMTA1ZmY1YzQzZg.pdf,http://regnskaber.virk.dk/49672803/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2VmL2U1LzIzL2Y5YzctNGU3ZC1hMjM4LWJlYWEzMzhhY2M0NA.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Haderslev,6100.0,5.0,Niels Bohrs Vej,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-18,2019-06-18,2019-06-18,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125000.0,32285201.0,30827694.0,32285201.0,mne36186,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Vinduespartiet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Andy Philipp GÃ¸ttig,Henrik Vibjerg,Henrik Vibjerg,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vinduespartiet ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Haderslev,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-18,Kolding,76 30 18 00,RevisionspÃ¥tegning,urn:ofk:oid:27540541,indberetninger-20180424,2.5097342,30827694.0,AWtuoTODjptzAuyFimqq,2019-06-19T07:27:23.009Z,2019-06-19T07:26:26.080Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-64-YL,2019-06-19T07:26:26.246Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
