entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ContributionFromGroup,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContractWorkInProgressGross,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PlaceOfSignatureOfStatement,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
31592453,2013-01-01,2013-01-01,c696,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,1864475.0,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31592453,2013-01-01,2013-01-01,c717,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,-1509475.0,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31592453,2013-01-01,2013-12-31,c54,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,20179.0,5476595.0,27065.0,3006354.0,63902.0,563.0,36328.0,125171.0,1414.0,34204.0,851.0,395082.0,-2614177.0,-2490420.0,69786.0,4975399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31592453,2013-01-01,2013-12-31,c69,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,,,,,,,,,,,,,-2614177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31592453,2013-01-01,2013-12-31,c718,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,,,,,,,,,,,,,-2614177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31592453,2013-12-31,2013-12-31,c70,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,1840823.0,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,,,,,,,,,,,,,,,,,6437712.0,111031.0,613922.0,613922.0,1864475.0,6225865.0,11362.0,94600.0,6437712.0,4596889.0,117247.0,211847.0,117247.0,788016.0,103494.0,94600.0,-23652.0,379.0,4596889.0,528217.0,6114834.0,288464.0,2410605.0,3280277.0,2686987.0,,,,,,,,,,,
31592453,2014-01-01,2014-01-01,c108,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,1864475.0,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31592453,2014-01-01,2014-01-01,c126,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,-23652.0,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31592453,2014-01-01,2014-01-01,c206,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107184.0,201784.0,,,,,,,,,
31592453,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2FhLzVhL2U3L2ZhMTgtNDM0Mi1iNTc3LTBlMDg1YWYzNzQ1Mw.pdf,http://regnskaber.virk.dk/35429513/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzU3LzRlLzNhLzQwMjUtNGUwZS05OTJlLWIzMDRjY2E4ZTRkYw.xml,Danmark,Holte,2840.0,"15, 3. Sal",RÃ¸jelskÃ¦r,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,4100000.0,2015-04-14,2015-05-20,-20178.0,,31592453.0,Ãrsrapport,Kenneth Werther,Kenneth Werther,RÃ¶hlig Danmark ApS,Beierholm,Holte,2014-12-31,2014-01-01,2015-04-14,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5393123,indberetninger-20180424,2.5124327999999996,31592453.0,,2018-03-30T08:02:23.449Z,2015-06-01T10:00:40.471Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-79-QY,2015-06-01T10:00:40.662Z,20178.0,5665399.0,28481.0,4172137.0,91482.0,2738.0,34096.0,160024.0,2769.0,40061.0,31.0,441338.0,-1670695.0,-1513440.0,62078.0,5127887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holte,,,,,,,,
