entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
35033009,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,14374.0,419800.0,1031775.0,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,3040.0,2017-01-01,2017-12-31,456489.0,594561.0,597601.0,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,138072.0,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,,,,,,,,,,,,,,,,,,,,,
35033009,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,,2017-01-01,2017-12-31,200000.0,,,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,,,,,,,,,,,,,,,,,,,,,
35033009,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,,2017-01-01,2017-12-31,256489.0,,,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,,,,,,,,,,,,,,,,,,,,,
35033009,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,1172561.0,799325.0,80000.0,1172561.0,5764.0,117832.0,664323.0,0.0,1172561.0,508238.0,0.0,390004.0,0.0,200000.0,384323.0,508238.0,373236.0,118234.0,0.0,249640.0,
35033009,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,0.0,364445.0,430821.0,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,7665.0,2017-01-01,2017-12-31,41705.0,58711.0,66376.0,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,17006.0,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,,,,,,,,,,,,,,,,,,,,,
35033009,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,,,,,,,,,,,,,,,,,,,,,Revisionsanpartsselskabet Esben Andersen
35033009,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,,,,,,,,,,,,,,,,,,,,,Revisionsanpartsselskabet Esben Andersen
35033009,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,,2017-01-01,2017-12-31,54000.0,,,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,,,,,,,,,,,,,,,,,,,,,
35033009,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,,2017-01-01,2017-12-31,-12295.0,,,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,,,,,,,,,,,,,,,,,,,,,
35033009,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzA4LzQzL2FjL2MwNTUtNGVkNy05MjkwLWM3NzEyNjViM2IwMw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2M5LzI0LzkwLzIzZmItNGViNS05MDFmLWVjODY0OTkxNzUwOQ.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2I5LzRkLzQ5LzM0NDMtNDg2Yy1hZGI5LWNhNGJlZjhhYTAzZQ.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn Ã,2100.0,"52, 1 th",Ãsterbrogade,2800 Kongens Lyngby,Christian XÂ´s Alle 168,Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Rasmussen,RR ADVISE ApS,Esben Andersen,,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-17,Kongens Lyngby,,31389052.0,false,true,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27555325,indberetninger-20180424,2.595406,35033009.0,AWt0uCkUjptzAuyFiopy,2019-06-20T11:49:59.557Z,2019-06-20T11:49:13.993Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-92-DN,2019-06-20T11:49:14.220Z,639643.0,596487.0,80000.0,639643.0,4312.0,1899.0,506028.0,0.0,639643.0,133615.0,0.0,124281.0,0.0,54000.0,372028.0,133615.0,43156.0,9334.0,0.0,36945.0,
