entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
35033009,2013-01-29,2013-12-31,c3,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,18912.0,rr@rr-advise.dk,126456.0,291131.0,436499.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,0.0,0.0,KÃ¸benhavn,2013-01-29,2013-12-31,217206.0,291131.0,291131.0,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,73925.0,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
35033009,2013-01-29,2013-12-31,c5,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,,rr@rr-advise.dk,,,,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2013-01-29,2013-12-31,80000.0,,,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
35033009,2013-01-29,2013-12-31,c7,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,,rr@rr-advise.dk,,,,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2013-01-29,2013-12-31,137206.0,,,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
35033009,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,,rr@rr-advise.dk,,,,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2013-01-29,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,372046.0,192337.0,80000.0,311400.0,0.0,39000.0,297206.0,60646.0,372046.0,74615.0,60646.0,915.0,60646.0,80000.0,225.0,225.0,137206.0,74615.0,119063.0,73700.0,0.0,80063.0
35033009,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,18912.0,rr@rr-advise.dk,357519.0,93217.0,472842.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,3194.0,0.0,KÃ¸benhavn,2013-01-29,2013-12-31,68965.0,93217.0,96411.0,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,24252.0,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
35033009,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,,rr@rr-advise.dk,,,,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2013-01-29,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
35033009,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,,rr@rr-advise.dk,,,,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2013-01-29,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
35033009,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,,rr@rr-advise.dk,,,,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2013-01-29,2013-12-31,50000.0,,,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
35033009,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,,rr@rr-advise.dk,,,,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2013-01-29,2013-12-31,18965.0,,,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
35033009,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8vcGRmcy8zNTAzMzAwOTtBcFM1MjQ1Mjk7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90033053/Y3ZyLmRrOi8veGJybHMvWC0yRTE2OUEyOC0yMDE1MDIxOV8xNDQzNDZfODY3.xml,KÃ¸benhavn K,1207.0,14.0,HyskenstrÃ¦de,2800 Kgs.Lyngby,"Christian X`s Alle 168,",Til den daglige ledelse i RR Advise ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-02-17,2015-02-19,,rr@rr-advise.dk,,,,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Rune Rasmussen,Rune Mejlvang Rasmussen,REVISIONSANPARTSSELSKABET         ESBEN ANDERSEN,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2013-01-29,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-17,Kgs. Lyngby,,29267480.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14905787,indberetninger-20180424,2.5124211,35033009.0,,2018-03-30T11:58:10.652Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-178.983,2015-02-20T23:00:00.000Z,404381.0,238612.0,80000.0,362647.0,660.0,39000.0,286171.0,41734.0,404381.0,118210.0,41734.0,93073.0,41734.0,50000.0,0.0,0.0,156171.0,118210.0,124035.0,25137.0,0.0,84375.0
