entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,NameOfAuditFirm
35033009,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,22400.0,341659.0,407211.0,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,1781.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,25618.0,41371.0,43152.0,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,15753.0,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,,,,,,,,,,,,,,,,,
35033009,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,25000.0,,,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,,,,,,,,,,,,,,,,,
35033009,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,618.0,,,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,,,,,,,,,,,,,,,,,
35033009,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,365964.0,209910.0,80000.0,329191.0,2156.0,39000.0,261789.0,36773.0,365964.0,104175.0,36773.0,122926.0,36773.0,25000.0,156789.0,104175.0,119281.0,-18751.0,0.0,0.0,78125.0,,
35033009,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,80000.0,,,,,,,,,,,,,,,,
35033009,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,156789.0,,,,,,,,,,,,,,,,
35033009,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,25000.0,,,,,,,,,,,,,,,,
35033009,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,261789.0,,,,,,,,,,,,,,,,
35033009,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,22399.0,298809.0,287156.0,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,359.0,0.0,KÃ¸benhavn,2015-01-01,2015-12-31,-28955.0,-34411.0,-34052.0,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,-5456.0,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,,,,,,,,,,,,,,,,25000.0,
35033009,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzM5LzM3L2I0L2I3YmYtNDYwNS04MzNlLTA1Y2RiYTg0ZWIxYw.xhtml,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzEwL2MwL2M4L2M4ZDQtNGQ5Mi1iNjkxLTBlMThiYTNmYzgwMg.pdf,http://regnskaber.virk.dk/90033053/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzMyLzM4L2VjLzI3ZTAtNDQzYS05MGIyLWYxNDJhYjMwZWNjOA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s Alle,KÃ¸benhavn K,1207.0,"14, 1",HyskenstrÃ¦de,2800 Kongens Lyngby,Christian X`s Alle 168,Til den daglige ledelse i RR Advise ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-15,2017-05-16,,,,16198986.0,35033009.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Ole Christian Rasmussen,Ole Christian Rasmussen,Nordea Bank,RR ADVISE ApS,Revisionsanpartsselskabet Esben Andersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,0.0,0.0,2016-12-31,2016-01-01,false,false,2017-05-15,Kgs. Lyngby,,31389052.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23891331,indberetninger-20180424,2.595548,35033009.0,,2018-03-28T03:23:58.792Z,2017-05-18T12:51:24.870Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-47-QC,2017-05-18T12:51:25.054Z,,,,,,,,,,,,,,,,,,,,,,,Revisionsanpartsselskabet Esben Andersen
