entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DisposalsOfInvestments,OtherAdjustmentsRelatedToInvestments,ReversalsOfInvestmentsOfPriorYearsRevaluations,AdditionsToInvestments,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ImpairmentOfFinancialAssets,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,ValueAdjustmentsOfEquity,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermLiabilitiesOtherThanProvisions,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
26295084,2017-01-01,2017-01-01,c172,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,0.0,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,128000.0,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,0.0,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,17380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,,-5033000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,,,0.0,-64000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-12-31,c236,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,,,,,,1225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26295084,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJhL2NhL2ViL2E4YTgtNDI5NC04OGY2LTc3NjJlMWFlZWUxNQ.pdf,http://regnskaber.virk.dk/48059262/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzNiLzVmL2MxL2Q4MGMtNDU4Ni1iNDg3LTc5ODRjMDg3NTgyNA.xml,,VÃ¦rlÃ¸se,3500.0,26 A,Birkevang,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2019-03-28,116006.0,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",1369863.0,26295084.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Celanin ApS.,Ãrsrapport,,4318000.0,39000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Neupart,Lars Neupart,Celanin ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",VÃ¦rlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,63.92,2019-03-28,Roskilde,40156065.0,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26899496,indberetninger-20180424,2.5124211,26295084.0,AWnIWJNZRYGX6_YTGVll,2019-03-29T07:27:36.868Z,2019-03-29T07:27:21.377Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-05-ZE,2019-03-29T07:27:21.628Z,,-51000.0,,,,,0.0,116000.0,0.0,-402000.0,64000.0,484000.0,1201000.0,135000.0,-518000.0,0.0,186000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
