entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,DisclosureOfOtherOperatingExpenses,DistributionCosts,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
34086001,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,129247.0,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",109900.0,1419752.0,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,187153.0,1394.0,824955.0,662226.0,Slangerup,2014-01-01,2014-12-31,345353.0,169891.0,355650.0,2015-12-31,2015-01-01,false,false,-175462.0,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34086001,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",,,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,,,,662226.0,Slangerup,2014-01-01,2014-12-31,250000.0,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34086001,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",,,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,,,,662226.0,Slangerup,2014-01-01,2014-12-31,95353.0,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34086001,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",,,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,,,,662226.0,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,4473621.0,10597.0,80000.0,812582.0,49071.0,20537.0,209525.0,2471564.0,3451514.0,6875.0,4473621.0,2002057.0,209525.0,1074139.0,6875.0,3661039.0,1074139.0,882085.0,3451514.0,250000.0,2141564.0,927918.0,795110.0,63276.0,45833.0,
34086001,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,49746.0,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",255336.0,1710859.0,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,183484.0,767.0,952804.0,662226.0,Slangerup,2014-01-01,2014-12-31,705792.0,270256.0,452973.0,2015-12-31,2015-01-01,false,false,-435536.0,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34086001,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",,,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,,,,662226.0,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,Lizzie Normann Jensen
34086001,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",,,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,,,,662226.0,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,Torben Jensen
34086001,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",,,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,,,,662226.0,Slangerup,2014-01-01,2014-12-31,350000.0,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34086001,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",,,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,,,,662226.0,Slangerup,2014-01-01,2014-12-31,355792.0,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34086001,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EzLzBlL2FiL2Y0NDktNGJlNS1hZTNlLTlhZTkxNzQ4NGIzZA.xhtml,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU3L2UyLzA5L2EzODItNGYyNS05YWJkLTAwZjcwZTQzMmFjOQ.pdf,http://regnskaber.virk.dk/10068043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzc4LzZjLzY4LzRhY2ItNDBmYy1iZGY2LTkwYWExYmJhMzVkNA.xml,true,Roskilde,4000.0,9.0,KÃ¸benhavnsvej,Slangerup,3550.0,14.0,SkrÃ¦nten,3550 Slangerup,SkrÃ¦nten 14,,Regnskabsklasse B,2016-04-28,2016-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen sikkerheder.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Afskrivninger.</p>",,,34086001.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Torben Jensen,Sydbank,CASA SERVICE ApS,CASA SERVICE ApS,,,,662226.0,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22579347,indberetninger-20180424,2.59279,34086001.0,,2018-03-28T20:25:56.257Z,2016-06-02T12:21:12.364Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-87-BR,2016-06-02T12:21:12.661Z,5699957.0,60479.0,80000.0,894744.0,514800.0,231220.0,289525.0,3177356.0,4515688.0,6875.0,5699957.0,2522601.0,289525.0,1031963.0,6875.0,4805213.0,1031963.0,1482878.0,4515688.0,350000.0,2747356.0,1490638.0,827390.0,81370.0,7760.0,
