entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResearchAndDevelopmentExpenditure,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross
32564593,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32564593,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,-167000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32564593,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,-300000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,4000.0,-11000.0,-281000.0,4000.0,-300000.0,-15000.0,0.0,,,,,,,,,,,,,,,,,,,,
32564593,2017-01-01,2017-12-31,c459,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,-133000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32564593,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,,,,,,,,580000.0,0.0,125000.0,3000.0,-95000.0,0.0,580000.0,675000.0,577000.0,577000.0,577000.0,675000.0,3000.0,0.0,0.0,0.0,-220000.0,675000.0,3000.0,
32564593,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,10132458.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,3440.0,-550452.0,10705401.0,13242.0,10132458.0,-559701.0,5809.0,,,,,,,,,,,,,,,,,,,,2000000.0
32564593,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,54000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32564593,2018-01-01,2018-12-31,c111,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,4150455.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32564593,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,5928003.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32564593,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzMxLzRiLzQ1LzEyZjAtNDk1Zi1iNzVlLWI0MmEzNDY0MTU3OA.pdf,http://regnskaber.virk.dk/39546523/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZkLzU4LzM4LzlkZjAtNGQ3Mi04NjEwLWU3ZmI1NDViN2Y5OA.xml,Danmark,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,KÃ¸benhavn K,1264.0,"76, 4.",Store Kongensgade,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-14,2019-05-14,2009-11-11,2019-05-14,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",info@dk.gt.com,34209936.0,32564593.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Heslet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Koskelin,Hans-Julius Heslet,Hans-Julius Heslet,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Heslet Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-05-14,KÃ¸benhavn,+45 33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:27146795,indberetninger-20180424,2.5097342,32564593.0,AWq7ODjBRYGX6_YTHtJi,2019-05-15T11:19:49.178Z,2019-05-15T11:19:44.473Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-08-FK,2019-05-15T11:19:44.644Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
