entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,AddressOfReportingEntityStreetName
27311016,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,-5000.0,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,5000.0,KÃ¸benhavn,0.0,-5000.0,KÃ¸benhavn,2015-12-31,2015-01-01,0.0,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,,,,,
27311016,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,,KÃ¸benhavn,0.0,,KÃ¸benhavn,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,,,,,
27311016,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,,KÃ¸benhavn,,,KÃ¸benhavn,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,125000.0,
27311016,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,,KÃ¸benhavn,,,KÃ¸benhavn,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,125000.0,,,,
27311016,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,,KÃ¸benhavn,,,KÃ¸benhavn,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,17300.0,,,,
27311016,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,-5000.0,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,5000.0,KÃ¸benhavn,0.0,-5000.0,KÃ¸benhavn,2015-12-31,2015-01-01,0.0,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,,,,,"Regnbuepladsen 5, 4., DK-1550 KÃ¸benhavn V"
27311016,2015-01-01,2015-12-31,c199,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,,KÃ¸benhavn,,,KÃ¸benhavn,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,,,,,
27311016,2015-01-01,2015-12-31,c29,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,,KÃ¸benhavn,0.0,,KÃ¸benhavn,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,,,,,
27311016,2015-12-31,2015-12-31,c139,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,,KÃ¸benhavn,,,KÃ¸benhavn,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,125000.0,,,,
27311016,2015-12-31,2015-12-31,c160,,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2FjLzNkLzQ4LzZiNzgtNDhmMS1hYmM2LTViMDMzYzkwODFhNA.pdf,http://regnskaber.virk.dk/61011372/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzRhLzQzL2Q2Lzg2MDAtNDMwNC1hNmNhLThlZTcyY2JlNmY4NQ.xml,DK-1550 KÃ¸benhavn V,9000 Aalborg,Vesterbro 18,Regnskabsklasse B,2016-04-15,2016-04-26,,27311016.0,20438401.0,Ãrsrapport,Jens Hahn,Ulrik Hintze,"ApS Komplementarselskabet Bolton, England",Kristensen Properties A/S,,KÃ¸benhavn,,,KÃ¸benhavn,2015-12-31,2015-01-01,,Ingen bistand,urn:ofk:oid:22441336,indberetninger-20180424,2.5124327999999996,27311016.0,,2018-03-29T02:55:50.763Z,2016-05-25T13:53:04.515Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-75-LV,2016-05-25T13:53:04.631Z,,,,17300.0,,,,
