entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
19584739,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,2637.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2134.0,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,4875.0,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,115686.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,14644.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,1476.0,14644.0,Vejle,2016-10-01,2017-09-30,119208.0,123979.0,110811.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,4771.0,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,,,,,,,,,,,,,,,,,,,
19584739,2016-10-01,2017-09-30,c213,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,3522.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,,,,,,,,,,,,,,,,,,,
19584739,2016-10-01,2017-09-30,c215,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,115686.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,,,,,,,,,,,,,,,,,,,
19584739,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,1664127.0,17682.0,125000.0,1650463.0,1664127.0,13664.0,1259856.0,1259856.0,1259856.0,1106557.0,418906.0,13664.0,386589.0,373059.0,8664.0,0.0,0.0,13530.0,,,,
19584739,2017-10-01,2017-10-01,c230,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,125000.0,,,,,,,,,,,,,,,,,,
19584739,2017-10-01,2017-10-01,c233,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,1106557.0,,,,,,,,,,,,,,,,,,
19584739,2017-10-01,2017-10-01,c248,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,418906.0,,,,,,,,,,,,,,,,,,
19584739,2017-10-01,2017-10-01,c583,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,,,,,,,,,,,,,,,,1106557.0,153299.0,,
19584739,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",1650.0,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,6625.0,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,-74177.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,14225.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,2.0,14225.0,Vejle,2016-10-01,2017-09-30,-68229.0,-66579.0,-80802.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,1650.0,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
19584739,2017-10-01,2018-09-30,c212,,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2E1LzQxLzc2L2NjMDctNDg0Zi04MzQxLTk0YThiZmYwN2Q1ZQ.pdf,http://regnskaber.virk.dk/93748591/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzlmLzk5LzU4L2QyMDctNGRmZC1hMjY4LWRlMzYwZmM0YjA0NQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,Lomholtvej 2,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i Neptun Invest ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-03-13,1996-09-25,2019-03-13,Statsautoriseret revisor,,20222670.0,19584739.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Neptun Invest ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Tommas Faldt,Tommas Faldt,Neptun Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2016-10-01,2017-09-30,5948.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2018-09-30,2017-10-01,-74177.0,true,2019-03-13,Vejle,,urn:ofk:oid:26822127,indberetninger-20180424,2.5118406,19584739.0,AWl3gIQ-RYGX6_YTF1xv,2019-03-13T14:42:38.964Z,2019-03-13T14:41:44.414Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AS-17-QW,2019-03-13T14:41:44.591Z,,,,,,,,,,,,,,,,,,,,,,
