entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment
13155089,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,0.067,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-0.062,2015-03-24,1989-06-29,2015-03-26,-0.091,Registreret revisor,-98400.0,-1.46,75 24 68 78,1.682,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,-0.005,-0.002,0.139,Ãlgod,-0.086,0.273,0.268,0.131,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,-0.017,0.005,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,-1.352,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2013-01-01,2013-12-31,c30,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,0.175,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,0.098,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2013-12-31,2013-12-31,c4,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,6.432,4.927,0.125,5.208,0.0,5.85,0.349,0.027,0.875,6.432,0.448,1.224,0.0,0.399,1.224,0.098,0.134,0.134,0.027,5.627,0.0,0.448,0.0,0.254,0.014,0.049,0.24,,,,,,
13155089,2014-01-01,2014-01-01,c137,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2014-01-01,2014-01-01,c158,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,5627410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2014-01-01,2014-01-01,c161,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2014-01-01,2014-01-01,c76,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,174018.0,1048624.0,,,,
13155089,2014-01-01,2014-01-01,c88,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,815697.0,1164884.0,,,,
13155089,2014-01-01,2014-01-01,c94,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8vcGRmcy8xMzE1NTA4OTtBcFMxODMzMTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/98055131/Y3ZyLmRrOi8veGJybHMvWC04ODQzRkY0RS0yMDE1MDMzMF8xMTU3MzNfMTAy.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870  Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-03-24,1989-06-29,2015-03-26,,Registreret revisor,-98400.0,,75 24 68 78,,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Otto Mikkelsen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2014-12-31,2014-01-01,2015-03-24,Ãlgod,,,75 24 54 77,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:10514497,indberetninger-20180424,2.5124266,13155089.0,,2018-03-30T20:46:54.239Z,2015-03-30T22:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-15.028,2015-03-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,10569.0,10569.0,,,,
