entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment
13155089,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,12000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,17000.0,2017-04-27,1989-06-29,2017-04-27,-112000.0,Registreret revisor,-101200.0,-1471000.0,75246878.0,1680000.0,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,4000.0,-72000.0,101000.0,Ãlgod,94000.0,2015-01-01,2015-12-31,97000.0,126000.0,97000.0,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,14000.0,-29000.0,75245477.0,1359000.0,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,101000.0,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,-4000.0,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,6988000.0,4072000.0,125000.0,4000.0,5859000.0,561000.0,25000.0,853000.0,0.0,6988000.0,985000.0,347000.0,347000.0,1414000.0,4.0,1169000.0,504000.0,1414000.0,101000.0,144000.0,144000.0,25000.0,5633000.0,1169000.0,638000.0,0.0,53000.0,308000.0,23000.0,81000.0,281000.0,,,,,
13155089,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,5633316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196316.0,1048624.0,,,
13155089,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777816.0,1338884.0,,,
13155089,2016-01-01,2016-01-01,c462,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2MwL2E2L2U3L2QyYmQtNGJkMi1hOWFlLWY3NjA1MzFjZTVkMQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzk5L2ZhLzVjLzRjZGEtNGIzYS04YTczLTZiYjc0ZTJlODg1Yg.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-27,1989-06-29,2017-04-27,,Registreret revisor,-101200.0,,75246878.0,,20222670.0,13155089.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2015-01-01,2015-12-31,,,,317475.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2016-12-31,2016-01-01,true,2017-04-27,Ãlgod,,,75245477.0,,urn:ofk:oid:23959085,indberetninger-20180424,2.5124266,13155089.0,,2018-03-28T09:40:20.218Z,2017-05-28T18:30:42.488Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-24-HN,2017-05-28T18:30:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10569.0,10569.0,,,
