entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
13155089,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,-11000.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,12000.0,2018-04-19,1989-06-29,2018-04-24,174000.0,Registreret revisor,-103400.0,965000.0,75246878.0,1125000.0,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,3000.0,26000.0,45000.0,Ãlgod,53000.0,2016-01-01,2016-12-31,4000.0,5000.0,-14000.0,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,14000.0,1000.0,75245477.0,895000.0,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,103000.0,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,-99000.0,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,6709000.0,3991000.0,125000.0,4000.0,5762000.0,404000.0,29000.0,842000.0,0.0,6709000.0,814000.0,1246000.0,1185000.0,384000.0,1246000.0,103000.0,133000.0,133000.0,29000.0,5534000.0,1185000.0,814000.0,270000.0,258000.0,23000.0,103000.0,231000.0,,,,,,
13155089,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,5533588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155089,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,207465.0,1048624.0,,,,
13155089,2017-01-01,2017-01-01,c456,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,935234.0,1338884.0,,,,
13155089,2017-01-01,2017-01-01,c462,,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2FkL2NmLzBjLzI1NzMtNGUyZS1hZTFjLTcxMzI4NDhkZTQ3ZQ.pdf,http://regnskaber.virk.dk/98055131/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzljL2U3LzIwL2M5NTMtNDQyZS04ZjI5LTUzZWFmMzZhZWE2YQ.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,Torvegade 11,6870 Ãlgod,Hvolligagervej 4,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i Otto Mikkelsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-04-19,1989-06-29,2018-04-24,,Registreret revisor,-103400.0,,75246878.0,,20222670.0,13155089.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Otto Mikkelsen ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Otto Mikkelsen,Otto Mikkelsen,Sydbank,Otto Mikkelsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ãlgod,,2016-01-01,2016-12-31,,,,251975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-12-31,2017-01-01,true,2018-04-19,Ãlgod,,,75245477.0,,urn:ofk:oid:25358349,indberetninger-20180424,2.5124211,13155089.0,AWL8J4Tkx8uVRSOdf_KZ,2018-04-25T09:34:55.278Z,2018-04-25T09:34:24.459Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-DP,2018-04-25T09:34:24.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,10569.0,10569.0,,,,
