entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossResult,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables
33080247,2012-10-01,2012-10-01,c176,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,138423.0,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,80000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2012-10-01,c718,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2012-10-01,c730,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,138423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2012-10-01,c736,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,634400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2013-09-30,c123,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,,167052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2013-09-30,c178,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,,,-138423.0,20259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2013-09-30,c3,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,,48888.0,,,-5640.0,20259.0,5640.0,0.0,43794.0,58413.0,-5640.0,9525.0,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2013-09-30,c469,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,,-118164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2013-09-30,c731,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,,-118164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080247,2012-10-01,2013-09-30,c737,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8vcGRmcy8zMzA4MDI0NztBcFM0NzkwMDU7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/74208033/Y3ZyLmRrOi8veGJybHMvWC0wRkJBODVEOC0yMDE1MDEzMF8xMzM4MzhfNjQy.xml,,Horsens,8700.0,7400 Herning,Industrivej Nord 15,ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-15,2015-01-15,2010-08-19,2015-01-28,33080247.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for ON2A4 Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Troels Juhl Kristensen,Troels Juhl Kristensen,ON2A4 Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,ON2A4 ApS,Horsens,2014-09-30,2013-10-01,100.0,2015-01-15,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13737378,indberetninger-20180424,2.5095785,33080247.0,,2018-03-30T09:44:38.288Z,2015-01-30T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-372.603,2015-01-30T23:00:00.000Z,,167052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
