entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DistributedDividendsFromGroupEnterprises,ValueAdjustmentsOfEquity
31606306,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-9000.0,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,41000.0,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,3748000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,1000.0,-1000.0,Frifelt,2017-01-01,2017-12-31,3714000.0,3705000.0,3707000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,-9000.0,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31606306,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,5120000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31606306,2017-01-01,2017-12-31,c215,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,-1459000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31606306,2017-01-01,2017-12-31,c218,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,53000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31606306,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,16032000.0,14652000.0,125000.0,15712000.0,16032000.0,320000.0,427000.0,427000.0,427000.0,53000.0,365000.0,15169000.0,320000.0,38000.0,953000.0,391000.0,277000.0,276000.0,286000.0,5000.0,,,,,,
31606306,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
31606306,2018-01-01,2018-01-01,c233,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,364811.0,,,,,,,,,,,,,,,,,,,,,,
31606306,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,15169850.0,,,,,,,,,,,,,,,,,,,,,,
31606306,2018-01-01,2018-01-01,c254,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,52900.0,,,,,,,,,,,,,,,,,,,,,,
31606306,2018-01-01,2018-01-01,c571,,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2JhLzRhL2JlL2MyNmEtNGZiOC05OWRjLTZjZDQwMDRiNTg2Ng.pdf,http://regnskaber.virk.dk/60360613/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2EyLzU3LzM1L2YxYjAtNDg0Yi05OWQwLWM2Y2Q3Y2U2ZjcxNg.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6780 SkÃ¦rbÃ¦k,Algade 19,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i HH Frifelt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-04-10,2008-07-07,2019-05-07,Registreret revisor,Ingen.,31250.0,-561884.0,-52900.0,,20222670.0,31606306.0,20222670.0,mne11747,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for HH Frifelt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Holger Hansen,Holger Hansen,HH Frifelt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-56031.0,,,Frifelt,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,385259.0,false,2019-04-10,Esbjerg,,urn:ofk:oid:27099944,indberetninger-20180424,2.5118417999999996,31606306.0,AWqW-zkdRYGX6_YTHgDD,2019-05-08T10:27:03.685Z,2019-05-08T10:26:47.307Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-32-GB,2019-05-08T10:26:47.446Z,,,,,,,,,,,,,,,,,,,,,364811.0,62500.0,,,,
