entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
37163511,2016-05-01,2017-04-30,c174,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,42037.0,3650.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,21560.0,2018-06-21,2015-10-19,2018-06-26,77493.0,135077.0,Statsautoriseret revisor,603482.0,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,218460.0,2.0,Skanderborg,2016-05-01,2017-04-30,240284.0,307531.0,525989.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,67247.0,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2016-05-01,2017-04-30,c177,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-21,2015-10-19,2018-06-26,,135077.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2016-05-01,2017-04-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2016-05-01,2017-04-30,c195,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-21,2015-10-19,2018-06-26,,135077.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2016-05-01,2017-04-30,240284.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2017-04-30,2017-04-30,c172,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-21,2015-10-19,2018-06-26,,135077.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,19403278.0,582040.0,50001.0,2700000.0,285515.0,18793691.0,19403278.0,19076572.0,15785110.0,13085110.0,18793691.0,501622.0,27547.0,18793691.0,0.0,41191.0,41191.0,235514.0,2617280.0,22062.0,3291462.0,100722.0,27547.0,25210.0,24566.0,,,,,
37163511,2017-05-01,2017-05-01,c226,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-21,2015-10-19,2018-06-26,,135077.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,50001.0,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2017-05-01,2017-05-01,c253,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-21,2015-10-19,2018-06-26,,135077.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,235515.0,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2017-05-01,2017-05-01,c257,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-21,2015-10-19,2018-06-26,,135077.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2017-05-01,2017-05-01,c428,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-21,2015-10-19,2018-06-26,,135077.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2016-05-01,2017-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,,,,,,,,,,,,,,,,,,,,,,95431.0,18889122.0,,,
37163511,2017-05-01,2018-04-30,c173,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,32469.0,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,170588.0,2018-06-21,2015-10-19,2018-06-26,135077.0,135077.0,Statsautoriseret revisor,1314653.0,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,267281.0,0.0,Skanderborg,2016-05-01,2017-04-30,709238.0,912295.0,1179576.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,203057.0,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
37163511,2017-05-01,2018-04-30,c176,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2M5LzhiL2UzLzY1ODQtNDgzNi1hMjhiLWNhMGVhMTFkNjNmYg.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2UwL2YyLzcwLzU3MDYtNGZjMi1iZDI0LTYyMDYxZjZjNjJmMg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-21,2015-10-19,2018-06-26,,135077.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,mne24680,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DTK Ejendomme ApS.,Ãrsrapport,13958682.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2016-05-01,2017-04-30,195000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2018-04-30,2017-05-01,true,2018-06-21,Aarhus,,urn:ofk:oid:25922324,indberetninger-20180424,2.5122786,37163511.0,AWQ7qWbq0wkEsASkuFqM,2018-06-26T10:35:40.051Z,2018-06-26T10:35:11.197Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AS-23-QS,2018-06-26T10:35:11.384Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
