entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
37163511,2015-05-01,2016-04-30,c175,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,-846.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2017-06-19,2015-10-19,2017-06-26,-22205.0,73226.0,Statsautoriseret revisor,16286.0,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,305.0,Skanderborg,2015-05-01,2016-04-30,-4768.0,-5614.0,-5919.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,846.0,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2015-05-01,2016-04-30,c195,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-19,2015-10-19,2017-06-26,,73226.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2015-05-01,2016-04-30,-4768.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2016-04-30,2016-04-30,c172,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-19,2015-10-19,2017-06-26,,73226.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,1786803.0,80728.0,50001.0,1600000.0,846.0,45233.0,1705229.0,1786803.0,1741570.0,1600000.0,0.0,1705229.0,1.0,141570.0,0.0,1705229.0,0.0,0.0,-4768.0,0.0,0.0,141570.0,0.0,846.0,0.0,0.0,,,,,
37163511,2016-05-01,2016-05-01,c226,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-19,2015-10-19,2017-06-26,,73226.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,50001.0,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2016-05-01,2016-05-01,c253,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-19,2015-10-19,2017-06-26,,73226.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,-4770.0,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2016-05-01,2016-05-01,c444,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-19,2015-10-19,2017-06-26,,73226.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,22205.0,1727434.0,,,
37163511,2016-05-01,2017-04-30,c174,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,42037.0,3650.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,21560.0,2017-06-19,2015-10-19,2017-06-26,-77493.0,73226.0,Statsautoriseret revisor,603482.0,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,-218460.0,2.0,Skanderborg,2015-05-01,2016-04-30,240284.0,307531.0,525989.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,-67247.0,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
37163511,2016-05-01,2017-04-30,c194,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-19,2015-10-19,2017-06-26,,73226.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2015-05-01,2016-04-30,240284.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2016-05-01,2017-04-30,c254,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-19,2015-10-19,2017-06-26,,73226.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2015-05-01,2016-04-30,240284.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37163511,2016-05-01,2017-04-30,c305,,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzkzL2JjLzAxL2Q3Y2EtNDI3NS1hZjQ1LWIyMzg2YmJkMDJlZQ.pdf,http://regnskaber.virk.dk/11536173/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VlLzdmL2Q5L2M5ZDQtNDQ5OS1iZTNmLTgyYzBkMGU5MmFjMA.xml,true,17161688.0,Aarhus C,8000.0,29.0,Kystvejen,Skanderborg,8660.0,1.0,Dagmarcentret,8660 Skanderborg,"Vroldvej 69, Vrold",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i DTK Ejendomme ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-19,2015-10-19,2017-06-26,,73226.0,Statsautoriseret revisor,,20222670.0,37163511.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for DTK Ejendomme ApS.,Ãrsrapport,12375649.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jens Dalsgaard,Nordea,DTK Ejendomme ApS,BDO Statsautoriseret revisionsaktieselskab,,,Skanderborg,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2017-04-30,2016-05-01,true,2017-06-19,Aarhus,,urn:ofk:oid:24353534,indberetninger-20180424,2.5118417999999996,37163511.0,,2018-03-27T11:31:57.625Z,2017-07-11T08:30:00.835Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AQ-11-WV,2017-07-11T08:30:00.979Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
