entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InvestmentsWithNegativeEquityDepreciatedOverReceivables,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesOfInvestmentsFromPreviousPeriods,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermPayables,OtherShorttermInvestments,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross,NameOfAuditFirm
33579098,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-575.0,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,0.0,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-45302.0,55592.0,Charlottenlund,5639.0,6214.0,-4076.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,-575.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,,,,,,,,,,,,,,,,,,,,
33579098,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Charlottenlund,5639.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,,,,,,,,,,,,,,,,,,,,
33579098,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Charlottenlund,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,1127982.0,71501.0,80000.0,143729.0,1211.0,1127982.0,1126771.0,984253.0,1.0,1119946.0,984252.0,984253.0,1119946.0,70005.0,-78789.0,70005.0,6825.0,2223.0,2223.0,575.0,6250.0,,,
33579098,2014-01-01,2014-01-01,c113,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Charlottenlund,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,,,,,,,,,,,,,,,,,,79999.0,80000.0,
33579098,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Charlottenlund,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,
33579098,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Charlottenlund,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,-78789.0,,,,,,,,,,,,,,,,,,,
33579098,2014-01-01,2014-01-01,c185,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Charlottenlund,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,,,,,,1119946.0,,,,,,,,,,,,,,
33579098,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,575.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-3577.0,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,-962927.0,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-44805.0,71424.0,Charlottenlund,-943527.0,-940525.0,-4217.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,-3002.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
33579098,2014-01-01,2014-12-31,c114,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Charlottenlund,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,,,,,,,,,,,,,,,,,,,,
33579098,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzdjL2NkLzMzL2U0MjgtNGYxYi1iMTJlLTNjNWEzMDYwNGU2OQ.pdf,http://regnskaber.virk.dk/89097533/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2FmLzRhLzA0L2FhMmQtNDg2Ny1iYmQ1LThiMGM1ODVlYTgzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2920  Charlottenlund,"Ordrupvej 78B, 3. tv",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i AEGB Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-06-23,2015-06-23,Statsautoriseret revisor,33579098.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for AEGB Holding ApS.,,Ãrsrapport,962926.0,1164931.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Madsen,Elsebeth Gottschalck,Elsebeth Gottschalck,AEGB Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Charlottenlund,-943527.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Charlottenlund,2014-12-31,2014-01-01,962927.0,2015-06-23,KÃ¸benhavn,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5661261,indberetninger-20180424,2.5124211,33579098.0,,2018-03-30T09:53:04.240Z,2015-07-07T12:28:30.879Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-18-LC,2015-07-07T12:28:30.937Z,,,,,,,,,,,,,,,,,,,,,,,,
