entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31165326,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,450000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,,,,,,,,,,,,,,,,,,,,,,,,
31165326,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,2361027.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,,,,,,,,,,,,,,,,,,,,,,,,
31165326,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,2335186.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,-5000.0,2361027.0,28129.0,2327898.0,-5000.0,-7288.0,,,,,,,,,,,,,,,,,,
31165326,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,-475841.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,,,,,,,,,,,,,,,,,,,,,,,,
31165326,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,,,,,,,22385342.0,0.0,200000.0,50295.0,50295.0,21352362.0,22385342.0,1032980.0,22335047.0,22335047.0,22335047.0,1032980.0,450000.0,13033602.0,7668760.0,1032980.0,50295.0,
31165326,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,2225434.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,-5000.0,2229453.0,152.0,2224301.0,-5000.0,-1133.0,,,,,,,,,,,,,,,,,,
31165326,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,,,,,,,,,,,,,,,,,,,,,,,,
31165326,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,2229453.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,,,,,,,,,,,,,,,,,,,,,,,,
31165326,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,-504019.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,,,,,,,,,,,,,,,,,,,,,,,,
31165326,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzAxLzdmLzIzLzc4MjEtNGRjZi05MzMxLTQzMTE3NThjMzhhNw.pdf,http://regnskaber.virk.dk/62356113/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2NlL2NhL2FjLzVkYTAtNDY5MS1hODI5LWI1MWE3Y2VlYmY5Nw.xml,true,"8240, Risskov",Flakvej 25,Til kapitalejerne i HEV Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,2007-11-26,2019-05-01,16968137.0,31165326.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HEV Holding ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,HEV Holding ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Randers, 730",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084886,indberetninger-20180424,2.5097342,31165326,AWqNJO97RYGX6_YTHb0M,2019-05-06T12:36:12.573Z,2019-05-06T12:36:08.537Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-83-BA,2019-05-06T12:36:08.724Z,,,,,,,,,,,,,,,,,,,,,,,,
