entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,IncreaseOfCapital,ValueAdjustmentsOfEquity,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfExecutiveBoard
13959137,2013-10-01,2013-10-01,c720,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",200000.0,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959137,2013-10-01,2013-10-01,c741,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",-286726.0,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959137,2013-10-01,2014-09-30,c123,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,-87587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959137,2013-10-01,2014-09-30,c3,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,-87587.0,71316.0,1314534.0,1367947.0,105173.0,11128.0,86279.0,-111948.0,-17903.0,13770.0,-24361.0,1214485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959137,2013-10-01,2014-09-30,c721,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959137,2013-10-01,2014-09-30,c742,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,-87587.0,,,,,,,,,,,,,140000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959137,2014-09-30,2014-09-30,c4,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",-24313.0,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,,,,,,,,,,,,,,,3002318.0,29519.0,210000.0,995129.0,10667.0,7764.0,559491.0,1999425.0,3002318.0,2991395.0,1437735.0,1437735.0,2007189.0,1004947.0,1272.0,2007189.0,35236.0,35236.0,559491.0,-234313.0,1553660.0,97800.0,406119.0,450913.0,394180.0,,,,
13959137,2014-09-30,2014-09-30,c722,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",210000.0,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959137,2014-09-30,2014-09-30,c743,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",-234313.0,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13959137,2014-10-01,2014-10-01,c145,,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFiLzI0LzZkLzlhL2MyZDEtNDAyOC1iMTNmLTZjMjc1Y2IyMzQyMg.pdf,http://regnskaber.virk.dk/73195931/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzU0LzkyLzkxL2YxOTktNDA2Yy1hZGQzLWVjN2QyYWRhZjcwYQ.xml,Grindsted,7200.0,114.0,Vestergade,"6870, Ãlgod","Jernbanegade, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-03-02,2016-03-02,2016-03-02,Andre driftsindtÃ¦gter og driftsomkostninger Andre driftsindtÃ¦gter og driftsomkostninger indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,Grindsted-bk.dk,13959137.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for Grindsted Bremse- og Koblingsservice ApS.,Ãrsrapport,947000.0,98300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Madsen,Grindsted Bremse- og Koblingsservice ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Grindsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-02,Ãlgod,7532 2322,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22062613,indberetninger-20180424,2.5118406,13959137.0,,2018-03-29T01:05:23.700Z,2016-03-04T11:29:04.065Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-60-CA,2016-03-04T11:29:04.236Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453047.0,3452472.0,,
