entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
73531616,2015-05-01,2016-04-30,c5,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,49818.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",4131848.0,4487677.0,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,7565.0,KÃ¸benhavn,2015-05-01,2016-04-30,220237.0,298446.0,306011.0,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",78209.0,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73531616,2015-05-01,2016-04-30,c7,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",,,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,,KÃ¸benhavn,2015-05-01,2016-04-30,101200.0,,,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73531616,2015-05-01,2016-04-30,c9,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",,,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,,KÃ¸benhavn,2015-05-01,2016-04-30,119037.0,,,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73531616,2016-04-30,2016-04-30,c11,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",,,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,,KÃ¸benhavn,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,2140869.0,99058.0,200000.0,1901221.0,54889.0,965111.0,239648.0,2140869.0,1175758.0,0.0,81026.0,81026.0,239648.0,0.0,607233.0,293416.0,239648.0,101200.0,663911.0,0.0,1094732.0,1802163.0,156039.0,331460.0,1453858.0,,,,,,
73531616,2016-05-01,2016-05-01,c12,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",,,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,,KÃ¸benhavn,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
73531616,2016-05-01,2016-05-01,c13,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",,,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,,KÃ¸benhavn,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,663911.0,,,,,,,,,,,,,,,,,,,,,,,,,
73531616,2016-05-01,2016-05-01,c14,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",,,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,,KÃ¸benhavn,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,
73531616,2016-05-01,2016-05-01,c15,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",,,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,,KÃ¸benhavn,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,965111.0,,,,,,,,,,,,,,,,,,,,,,,,,
73531616,2016-05-01,2017-04-30,c0,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,38605.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",4268073.0,3926490.0,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,1144.0,KÃ¸benhavn,2015-05-01,2016-04-30,-331222.0,-381332.0,-380188.0,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",-50110.0,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,101200.0,,,,,
73531616,2016-05-01,2017-04-30,c1,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzL2ViL2QwLzk3LzY1LzBhN2QtNGRhNi05ZDcyLTZlMTExZDk4NmY3OQ.xhtml,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2NiLzc5L2M4LzY0YjMtNDRhMi1hYjkwLWEzZGUzOWI1YzdhYg.pdf,http://regnskaber.virk.dk/61613537/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzFiLzUyL2U0L2M0NDktNDY5OS05YTViLWVkMzNjZGNhNjczMg.xml,true,Danmark,DK,Ringsted,4100.0,9.0,Jyllandsgade,Valby,2500.0,46.0,Danhaven,2670 Greve,Korskildeeng 5,Til den daglige ledelse i Arnoldi ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-23,2017-09-21,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har indgÃ¥et finansielle leasingaftaler, hvor den samlede forpligtelse pr. 30. april 2017 udgÃ¸r t.kr. 1.978.</p>",,,73531616.0,1014960550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Birgitte Arnoldi,ARNOLDI ApS,DP Regnskab ApS,,KÃ¸benhavn,2015-05-01,2016-04-30,,,,2017-04-30,2016-05-01,false,false,2017-06-23,Ringsted,"Med henvisning til Ãrsregnskabslovens Â§10a, skal det oplyses, at generalforsamlingen fravÃ¦lger revision for det kommende regnskabsÃ¥r.",,36166046.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24550139,indberetninger-20180424,2.59278,73531616.0,,2018-03-27T09:56:14.926Z,2017-10-02T06:48:44.013Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AV-30-NX,2017-10-02T06:48:44.215Z,,,,,,,,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,31824559.0,Dennis Cronbach,"SÃ¸nderup I/S, statsautoriserede revisorer",
