entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
34456321,2016-07-01,2017-06-30,ID_6,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,,,,,,,,,,,,,,,,,,,,
34456321,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,174000.0,461.0,138044.0,173539.0,174000.0,35495.0,,,,,,,,,,,,,,
34456321,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,,,-138044.0,,,,,,,,,,,,,,,,,
34456321,2017-06-30,2017-06-30,ID_4,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,,,,,,,1079261.0,95160.0,80000.0,1079261.0,1002020.0,1079261.0,77241.0,77241.0,984101.0,922020.0,77241.0,984101.0,0.0,
34456321,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,,,,,,,,,,,,,,,,,,,,Katia Maria Treguer
34456321,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,,,,,,,,,,,,,,,,,,,,
34456321,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,291249.0,1287.0,225890.0,289962.0,291249.0,64072.0,,,,,,,,,,,,,,
34456321,2017-07-01,2018-06-30,ID_5,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,,,,,,,,,,,,,,,,,,,,
34456321,2017-07-01,2018-06-30,ID_8,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,,,-225890.0,,,,,,,,,,,,,,,,,
34456321,2018-06-30,2018-06-30,ID_3,,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2ExLzc5LzM2LzZmZDgtNDVlMi1iYWQxLTg1ZDI2YjJhODI4ZA.pdf,http://regnskaber.virk.dk/12365443/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzQ1LzY1LzExL2Y4N2YtNDYzMy1hMjQ3LWY0YTlmOGJmYmI1Ng.xml,true,"5230, Odense M",GoldschmidtsvÃ¦nget 6,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-09-28,2018-09-28,2012-02-29,2018-09-28,34456321.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Inspiragog ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Katia Maria Treguer,Inspiragog ApS,"4audit DK, Godkendt Revisionsanpartsselskab",Odense,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26333302,indberetninger-20180424,2.5118417999999996,34456321.0,AWc7NjKe5OzuYdPkGcHf,2018-11-22T11:38:12.686Z,2018-11-22T11:37:42.941Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-31-DB,2018-11-22T11:37:43.070Z,,,,,,,1291776.0,7675.0,80000.0,1291776.0,1227910.0,1291776.0,63866.0,15969.0,1284101.0,1147910.0,63866.0,1284101.0,47897.0,
