entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
42612715,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,62750.0,28678.0,-28678.0,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,509081.0,189231.0,GrenÃ¥,2017-07-01,2018-06-30,-320792.0,-411278.0,-91428.0,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,-90486.0,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,,,,,,,,,,,,,,,,,,
42612715,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,,,,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,,,GrenÃ¥,2017-07-01,2018-06-30,75000.0,,,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,,,,,,,,,,,,,,,,,,
42612715,2017-07-01,2018-06-30,c7,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,,,,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,,,GrenÃ¥,2017-07-01,2018-06-30,-395792.0,,,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,,,,,,,,,,,,,,,,,,
42612715,2018-06-30,2018-06-30,c9,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,,,,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,,,GrenÃ¥,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,2654413.0,946988.0,200000.0,2654413.0,2675907.0,2654413.0,-21494.0,2400907.0,1614779.0,8364.0,2160.0,75000.0,1614779.0,-21494.0,92646.0,-42593.0,90486.0,12735.0
42612715,2018-07-01,2019-06-30,c0,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,62800.0,23095.0,-23095.0,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,5679.0,80420.0,GrenÃ¥,2017-07-01,2018-06-30,-8712.0,-11154.0,-85895.0,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,-2442.0,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,,,,,,,,,,,,,,,,,,
42612715,2018-07-01,2019-06-30,c1,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,,,,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,,,GrenÃ¥,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,,,,,,,,,,,,,,,,,,
42612715,2018-07-01,2019-06-30,c2,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,,,,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,,,GrenÃ¥,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,,,,,,,,,,,,,,,,,,
42612715,2018-07-01,2019-06-30,c4,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,,,,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,,,GrenÃ¥,2017-07-01,2018-06-30,95000.0,,,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,,,,,,,,,,,,,,,,,,
42612715,2018-07-01,2019-06-30,c6,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,,,,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,,,GrenÃ¥,2017-07-01,2018-06-30,-103712.0,,,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,,,,,,,,,,,,,,,,,,
42612715,2019-06-30,2019-06-30,c8,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2IyLzQwLzMwLzU3N2EtNDQ1Ni04NjJjLTBmZDUwMThlYzA2NQ.xhtml,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzEzLzlmLzUwLzU0MGItNDNiMy1iYjViLThkMGZjOWI0Mjg4OQ.pdf,http://regnskaber.virk.dk/51721624/ZG9rdW1lbnRsYWdlcjovLzAzL2E5Lzk0Lzk3Lzg1LzVlODAtNDgzYS05YTI2LWY5YWUxY2NlZGExNw.xml,true,Grenaa,8500.0,17.0,Jasminvej,8660 Skanderborg,GodthÃ¥bsvej 23-25,Til ledelsen i Jetho Invest ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-09-16,2019-10-08,registreret revisor,,,,30607236.0,42612715.0,mne2573,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dorthe Kristiansen,Jens Thomsen,Jens Hardy Trasborg Thomsen,"SKANDERBORG REVISION, REGISTRERET REVISIONSANPARTSSELSKAB",JETHO INVEST ApS,Skanderborg Revision ApS,,,GrenÃ¥,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-09-16,Skanderborg,,21313005.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27901952,indberetninger-20180424,2.5954075,42612715,AW2r2ATyIXJRhhXBOXTF,2019-10-08T14:48:58.219Z,2019-10-08T14:48:43.241Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-54-EW,2019-10-08T14:48:43.552Z,2567504.0,463861.0,200000.0,2567504.0,2592195.0,2567504.0,-24691.0,2297195.0,2007940.0,8866.0,2775.0,95000.0,2007940.0,-24691.0,95703.0,-46339.0,92928.0,12782.0
