entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
35815341,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,5.0,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35815341,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,5.0,48153.0,2083266.0,2285529.0,20283.0,102740.0,133827.0,154110.0,31087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35815341,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,,,,,,102740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35815341,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,5.0,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,,,,,,,,,,1035639.0,210132.0,532879.0,50000.0,865733.0,9643.0,65438.0,154547.0,104468.0,35000.0,1035639.0,846604.0,65438.0,80502.0,35000.0,169906.0,80502.0,337585.0,104468.0,34488.0,34488.0,104547.0,766102.0,0.0,620601.0,0.0,428517.0,78079.0,,
35815341,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,5.0,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35815341,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,4.0,34492.0,2042007.0,2275316.0,4632.0,150022.0,194185.0,198817.0,44163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35815341,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18291584.0,"VOGELIUS, REGISTRERET REVISIONSAKTIESELSKAB"
35815341,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35815341,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,,,,,,150022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35815341,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ExLzRiL2YxL2Q5ZmItNGYzNy1hNjU5LWM2MGZjNjMwNjc3Ng.xhtml,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhjL2JjLzVjLzIwMjItNDk0YS04MzIyLThjOTE5MWJmOGVmZQ.pdf,http://regnskaber.virk.dk/14351853/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzdhLzJlL2VmLzdjYjQtNGRkYy04OWM3LWU0ZTQ4ZGQwYzEzOQ.xml,true,Danmark,DK,Aarhus C,8000.0,"173, 1",Marselis Boulevard,Kolind,8560.0,9.0,Ballevej,8000 Aarhus C,Marselis Boulevard 173,Til den daglige ledelse i DK Tag og Facade ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-17,"Reg. revisor, medlem af fsr",35815341.0,1001473349.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Vogelius,Bo Kristensen,Bo Kristensen,DK TAG OG FACADE ApS,Poul Vogelius,4.0,Aarhus,2015-01-01,2015-12-31,2016-12-31,2016-01-01,false,false,2017-03-09,Aarhus,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23626966,indberetninger-20180424,2.5949402000000004,35815341.0,,2018-03-28T02:29:00.053Z,2017-03-21T19:21:29.739Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-10-XH,2017-03-21T19:21:30.038Z,,,,,,,,,,1114282.0,165595.0,536414.0,50000.0,970089.0,27300.0,58565.0,304569.0,85628.0,20000.0,1114282.0,754113.0,58565.0,0.0,20000.0,144193.0,0.0,313129.0,85628.0,55600.0,55600.0,254569.0,754113.0,3843.0,784494.0,23051.0,414090.0,220780.0,,
