entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard
34049513,2013-10-01,2014-09-30,ID_11,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,-62682.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,,,,,,,,,,,,,,,,,
34049513,2013-10-01,2014-09-30,ID_13,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,-62682.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,,,,,,,,,,,,,,,,,
34049513,2013-10-01,2014-09-30,ID_9,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,62682.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,16501.0,100000.0,53819.0,62682.0,,,,,,,,,,,,,,,,,
34049513,2014-09-30,2014-09-30,ID_15,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,1206577.0,6577.0,80000.0,6577.0,32017.0,1206577.0,1174560.0,1200000.0,600000.0,1200000.0,1200000.0,600000.0,36812.0,-47983.0,574560.0,537748.0,
34049513,2014-10-01,2015-09-30,ID_0,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,,,,,,,,,,,,,,,,,
34049513,2014-10-01,2015-09-30,ID_1,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,,,,,,,,,,,,,,,,,
34049513,2014-10-01,2015-09-30,ID_10,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,-44957.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,,,,,,,,,,,,,,,,,
34049513,2014-10-01,2015-09-30,ID_12,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,-44957.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,,,,,,,,,,,,,,,,,
34049513,2014-10-01,2015-09-30,ID_16,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,,,,,,,,,,,,,,,,,
34049513,2014-10-01,2015-09-30,ID_17,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2IwLzQ5LzE1LzEyNjEtNGU1Yi05OTIyLTM2Y2FkZTUwMWU4Yg.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2ExLzIzLzYyLzRjZTItNDE5OC05OTM5LWRkOGM0ZjcyMGRhNg.xml,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-02-18,2011-11-11,2016-02-19,34049513.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for MOZ Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kaastrup,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab","Lyngby, den 18. februar 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2015-09-30,2014-10-01,2016-02-18,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22013879,indberetninger-20180424,2.5097437,34049513.0,,2018-03-28T21:24:23.564Z,2016-02-23T12:28:26.975Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-71-RW,2016-02-23T12:28:27.318Z,,,,,,,,,,,,,,,,,,,,,
