entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard
34049513,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,-3000.0,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,130000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,84138.0,84138.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,42862.0,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,,,,,,,,,,,,,,,,,
34049513,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,-84138.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,,,,,,,,,,,,,,,,,
34049513,2017-09-30,2017-09-30,ID_6,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,1217892.0,17892.0,80000.0,17892.0,221225.0,1217892.0,996667.0,1200000.0,527405.0,1200000.0,1200000.0,527405.0,23319.0,141225.0,469262.0,445943.0,
34049513,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,-3375.0,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,150000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,104233.0,104233.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,42392.0,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,,,,,,,,,,,,,,,,,
34049513,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,,,,,,,,,,,,,,,,,
34049513,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,,,,,,,,,,,,,,,,,
34049513,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,,,,,,,,,,,,,,,,,Jan Kaastrup
34049513,2017-10-01,2018-09-30,ID_4,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,,,,,,,,,,,,,,,,,
34049513,2017-10-01,2018-09-30,ID_8,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,-104233.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,,,,,,,,,,,,,,,,,
34049513,2018-09-30,2018-09-30,ID_5,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2YyL2UzLzhhLzJhLzFlZDctNDNjOS05YzQ1LTkzYWJkZTQyMGJhNA.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzUxL2I5L2FhLzlkZDgtNGI1Yy04MjA2LWNjODY4OTU0OTM2Yw.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-02-28,2019-02-28,2011-11-11,2019-02-28,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-09-30,2017-10-01,,false,2019-02-28,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26776153,indberetninger-20180424,2.5118406,34049513.0,AWlOBHLaRYGX6_YTFk73,2019-03-05T13:21:50.092Z,2019-03-05T13:21:47.869Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AQ-09-BQ,2019-03-05T13:21:48.027Z,1244517.0,44517.0,80000.0,44517.0,325458.0,1244517.0,919059.0,1200000.0,524316.0,1200000.0,1200000.0,524316.0,22912.0,245458.0,394743.0,371831.0,
