entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard
34049513,2015-10-01,2016-09-30,ID_7,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,-3000.0,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,115000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,60115.0,60115.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,51885.0,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,,,,,,,,,,,,,,,,,
34049513,2015-10-01,2016-09-30,ID_9,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,-60115.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,,,,,,,,,,,,,,,,,
34049513,2016-09-30,2016-09-30,ID_6,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,1205911.0,5911.0,80000.0,5911.0,137087.0,1205911.0,1068824.0,1200000.0,563510.0,1200000.0,1200000.0,563510.0,27725.0,57087.0,505314.0,477589.0,
34049513,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,-3000.0,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,130000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,84138.0,84138.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,42862.0,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,,,,,,,,,,,,,,,,,
34049513,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,,,,,,,,,,,,,,,,,
34049513,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,,,,,,,,,,,,,,,,,
34049513,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,,,,,,,,,,,,,,,,,Jan Kaastrup
34049513,2016-10-01,2017-09-30,ID_4,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,,,,,,,,,,,,,,,,,
34049513,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,-84138.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,,,,,,,,,,,,,,,,,
34049513,2017-09-30,2017-09-30,ID_5,,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2E5L2Q3LzE5L2RkMjYtNDA2OS05YWZmLTg2Y2YwYzcyY2Y5ZQ.pdf,http://regnskaber.virk.dk/31594043/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2FiL2JmLzgxL2RmMWUtNGU3NS05NjdhLTgzNGVhNDcxMzg5Mg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i MOZ Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-01-31,2018-01-31,2011-11-11,2018-02-08,,39463113.0,34049513.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MOZ Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Jan Kaastrup,KRESTON CM,MOZ Holding ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",Lyngby,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2017-09-30,2016-10-01,,false,2018-01-31,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25069556,indberetninger-20180424,2.5122755,34049513.0,,2018-04-03T21:50:20.183Z,2018-02-19T10:51:42.818Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-87-MF,2018-02-19T10:51:42.982Z,1217892.0,17892.0,80000.0,17892.0,221225.0,1217892.0,996667.0,1200000.0,527405.0,1200000.0,1200000.0,527405.0,23319.0,141225.0,469262.0,445943.0,
