entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
29637016,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,-6400.0,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",0.0,Virum,2017-01-01,2017-12-31,-6400.0,-6400.0,-6400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,,,,,,,,,,
29637016,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",,Virum,2017-01-01,2017-12-31,-6400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,,,,,,,,,,
29637016,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",,Virum,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,0.0,,,,,,,,,,
29637016,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",,Virum,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,0.0,125000.0,-46790.0,0.0,46790.0,6000.0,-171790.0,46790.0,40790.0,
29637016,2018-01-01,2018-01-01,ID_10,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",,Virum,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,,,171790.0,,,,,,,
29637016,2018-01-01,2018-01-01,ID_9,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",,Virum,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,,,-125000.0,,,,,,,
29637016,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,-4000.0,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",7580.0,Virum,2017-01-01,2017-12-31,-11580.0,-11580.0,-4000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,,,,,,,,,,
29637016,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",,Virum,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,,,,,,,,,,
29637016,2018-01-01,2018-12-31,ID_12,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",,Virum,2017-01-01,2017-12-31,-11580.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,,,,,,,,,,
29637016,2018-01-01,2018-12-31,ID_14,,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzgxLzlkL2RkLzZkMDUtNDEwOS1hODk5LWEwYmMwYzE3OThhMA.pdf,http://regnskaber.virk.dk/61073692/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzg3LzRkLzBiLzY0ZWQtNDI4OS05YTM3LTc3ZmNjZTBkYWJlYw.xml,true,"5000, Odense C",Promenadebyen 16,Til den daglige ledelse i Elastique ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-29,2019-04-29,2006-07-03,2019-04-29,,36412143.0,29637016.0,36412143.0,mne32904,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Elastique ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Wagner,Peter Emil Hjerl Ehrhardt,e-revisor.com,Elastique ApS,"e-revisor.com, godkendt revisionspartnerselskab",,Virum,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lyngby-TÃ¥rbÃ¦k, 173",2018-12-31,2018-01-01,false,2019-04-29,Odense C,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27255000,indberetninger-20180424,2.5124211,29637016.0,AWr6COCZRYGX6_YTIFC-,2019-05-27T16:04:54.826Z,2019-05-27T16:04:06.430Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-16-TD,2019-05-27T16:04:06.637Z,,,,,,,,,,,
