entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
35471367,2016-01-01,2016-01-01,c15,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,3.0,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35471367,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,6983.0,2047033.0,2038102.0,279.0,-14656.0,-16193.0,-15914.0,-1537.0,,,,,,,,,,,,,,,,,,,,
35471367,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,,,,,-14656.0,,,,,,,,,,,,,,,,,,,,,,,
35471367,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,3.0,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,,,,,,,,,190978.0,136252.0,80000.0,170027.0,89573.0,20951.0,190978.0,100235.0,20951.0,86110.0,33775.0,20951.0,1170.0,1170.0,9573.0,100235.0,33775.0,14125.0,,
35471367,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,,,,,,,,,,,,,9573.0,,,,,,,,,,,,,,,
35471367,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,3.0,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,,,,,,,,,,,,,89573.0,,,,,,,,,,,,,,,
35471367,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,
35471367,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,10128.0,2367354.0,2322122.0,509.0,-57259.0,-55869.0,-55360.0,1390.0,,,,,,,,,,,,,,,,,,,,
35471367,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,,,,,,,,,,,,,,,,,,,,,,,,,,,91778750.0,Registreret Revisor Verner Freundlich Larsen
35471367,2017-01-01,2017-12-31,c12,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2MyL2Y0L2VjL2Y1NDMtNDNjOS1iNDIwLTJhMjkwMDk2ODRkMw.xhtml,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2QyLzU5LzE1L2VmNDUtNDljZS04MzgzLTEzNjY4M2UzNjg4Yw.pdf,http://regnskaber.virk.dk/76317453/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzgxLzJjL2I5L2RmYjctNGZkMC05OWY5LWJkYTU3ODg4NzFkOQ.xml,true,Danmark,DK,Aalborg,9000.0,5.0,Thyboevej,9000 Aalborg,8.0,Boulevarden,Nibe,9240.0,5.0,Skalhuse,9000 Aalborg,Thyboevej 5,Til den daglige ledelse i Covenco DK ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,-1.0,Regnskabsklasse B,2018-05-14,2018-06-11,35471367.0,mne862,1005189241.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Verner Larsen,Maurice John Troup,Maurice John Troup,Jutlander Bank,COVENCO DK ApS,Verner Larsen,,Nibe,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-05-14,Aalborg,"Selskabets ledelse har besluttet at fravÃ¦lge revision for det kommende regnskabsÃ¥r. Selskabets ledelse erklÃ¦rer, at betingelserne for fravalg af revision er opfyldt.",98402310.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25787059,indberetninger-20180424,2.5927877,35471367.0,AWPvn3DK0wkEsASktokg,2018-06-11T16:13:59.551Z,2018-06-11T16:13:10.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-05-UZ,2018-06-11T16:13:10.862Z,,,,,-57259.0,,,,,,,,,,,,,,,,,,,,,,,
