entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28665091,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,675402.0,755970.0,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,5848.0,37.0,Kolding,2015-01-01,2015-12-31,56510.0,74757.0,80568.0,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",18247.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,,,,,,,,,,,,,,
28665091,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,,,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,,,Kolding,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,,,,,,,,,,,,,,
28665091,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,,,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,,,Kolding,2015-01-01,2015-12-31,56510.0,,,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,,,,,,,,,,,,,,
28665091,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,,,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,,,Kolding,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,697908.0,69290.0,125000.0,697908.0,7846.0,164425.0,219903.0,362984.0,697908.0,478005.0,362984.0,213435.0,94903.0,0.0,478005.0,265634.0,264570.0,93363.0,,
28665091,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,,,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,,,Kolding,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,125000.0,,,,,,,,,,,,,
28665091,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,,,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,,,Kolding,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,94903.0,,,,,,,,,,,,,
28665091,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,,,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,,,Kolding,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,219903.0,,,,,,,,,,,,,
28665091,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,501021.0,326481.0,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,33565.0,0.0,Kolding,2015-01-01,2015-12-31,-164963.0,-208105.0,-174540.0,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",-43142.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,,,,,,,,,,,,,,
28665091,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,,,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,,,Kolding,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,,,,,,,,,,,,,36155205.0,Junker-regnskab
28665091,2016-01-01,2016-12-31,c13,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzdjLzUzL2UyL2MxOWQtNDdhZS04ZjQwLWU4MTEyZGEwYzhhNw.xhtml,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzE1LzVhLzMxL2ZmMzAtNGNlZC1iMDBkLWE0MmI4MWFkN2Y0YQ.pdf,http://regnskaber.virk.dk/19056682/ZG9rdW1lbnRsYWdlcjovLzAzLzE3L2U4LzIzLzRmLzdmYWMtNGFiOC1iMWZkLWZhZTI2YjBjYjlhZQ.xml,true,Danmark,DK,Lunderskov,6640.0,52.0,Herredsvejen,Kolding,6000.0,1.0,Buen,Kolding,6000.0,22.0,Nordager,6640 Lunderskov,Herredsvejen 52,Til ledelsen i Eversgreen ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-03-31,2017-05-31,revisor og regnskabskonsulent,mail@eversgreen.dk,,,28665091.0,1019761513.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Alice Junker,Kaj Deleuran Evers,Kaj Deleuran Evers,Arbejdernes Landsbank,EVERSGREEN ApS,Alice Junker,,,Kolding,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,2017-03-31,Lejrskov,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen bestÃ¥r af 125 anparter Ã¡ nominel DKK 1.000. Ingen anparter er tillagt sÃ¦rlige rettigheder.</p>",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24102925,indberetninger-20180424,2.5953956000000002,28665091.0,,2018-03-29T01:01:17.789Z,2017-06-04T14:49:43.922Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ZF,2017-06-04T14:49:44.074Z,,,,,,,,,,,,,,,,,,,,
