entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
24984001,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,12126.0,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,172502.0,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,27922.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,-5078.0,68.0,KÃ¸benhavn,9800.0,2015-01-01,2015-12-31,32802.0,44928.0,22016.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,3577.0,-12126.0,159125.0,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,,,,,,,,,,,,,,,,,
24984001,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,,,,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,,,,,,,,,,,,,,,,,
24984001,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,2015-01-01,2015-12-31,-68398.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,,,,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,,,,,,,,,,,,,,,,,
24984001,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,,,,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,828526.0,57028.0,266000.0,3399.0,667314.0,828526.0,161212.0,1.0,634861.0,161212.0,14805.0,101200.0,300114.0,634861.0,161212.0,136637.0,0.0,17669.0,100764.0,,
24984001,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,,,,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,266000.0,,,,,,,,,,,,,,,,
24984001,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,,,,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,300113.0,,,,,,,,,,,,,,,,
24984001,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,,,,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,101200.0,,,,,,,,,,,,,,,,
24984001,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,8690.0,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,53040.0,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,31960.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,604.0,2.0,KÃ¸benhavn,13000.0,2015-01-01,2015-12-31,28057.0,36747.0,4181.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,40.0,-8690.0,40000.0,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
24984001,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,,,,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,,,,,,,,,,,,,,,,,
24984001,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzg0LzdmL2MwLzVkLzdmNzAtNGJmNy1iMmJiLTI2MjhiMDUzMjE4MA.pdf,http://regnskaber.virk.dk/10048942/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2RmL2JiL2U1LzMzN2EtNDliZC05NWFhLTE4N2UwYjQzZDExMA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn V,1620.0,8.0,Vesterbrogade,1260 KÃ¸benhavn K,Bredgade 25 D,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jensen & Kompagni ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-04-20,1999-10-15,2017-04-24,Statsautoriseret revisor,-101200.0,,20222670.0,24984001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jensen & Kompagni ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Buch,Lasse Jensen,Lasse Jensen,Nordea Bank Danmark A/S,Jensen & Kompagni ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,2015-01-01,2015-12-31,28057.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-04-20,KÃ¸benhavn,,,,urn:ofk:oid:23755127,indberetninger-20180424,2.5118417999999996,24984001.0,,2018-03-27T15:45:51.846Z,2017-04-24T14:25:03.584Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-74-UA,2017-04-24T14:25:04.034Z,,,,,,,,,,,,,,,,,,,,,
