entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermReceivablesFromAssociates,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DistributedDividendsFromGroupEnterprises,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
29607850,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,9000.0,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,-23000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,Varde,2017-01-01,2017-12-31,-32000.0,-32000.0,-32000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,0.0,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,,,,,,,,,,,,,,,,,,,,
29607850,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2017-01-01,2017-12-31,-9000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,,,,,,,,,,,,,,,,,,,,
29607850,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2017-01-01,2017-12-31,-23000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,,,,,,,,,,,,,,,,,,,,
29607850,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,590000.0,125000.0,80000.0,590000.0,510000.0,590000.0,590000.0,0.0,590000.0,465000.0,-510000.0,1000.0,510000.0,499000.0,0.0,,,,,,,
29607850,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,125000.0,,,,,,,,,,,,,,,,,,,
29607850,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,465407.0,,,,,,,,,,,,,,,,,,,
29607850,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,-509405.0,,,,,,,,,,,,,,,,,,,
29607850,2018-01-01,2018-01-01,c572,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,,,,,,,,,,,,,,465407.0,125000.0,,,,,
29607850,2018-01-01,2018-01-01,c575,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,,,,,,,,,,,,,,0.0,110644.0,,,,,
29607850,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzQxLzgyLzk4LzJmYmYtNDVmOC05OGZkLTM5NTZkNWQwNjBlZQ.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2ZmLzUxL2E3L2VjNTMtNGZmNi1iMWU1LTNlYmVjNmYwMzQ2NQ.xml,true,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Enghavevej 5,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejerne i Scanon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-20,2006-05-29,2019-05-22,Statsautoriseret revisor,Ingen.,7875.0,20222670.0,29607850.0,20222670.0,mne26694,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanon ApS.,-42158.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Larsen,Kim Fog Svendsen,Kim Fog Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,132076.0,Varde,2017-01-01,2017-12-31,-182109.0,-182109.0,-50033.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-05-20,Esbjerg,0.0,urn:ofk:oid:27278488,indberetninger-20180424,2.5124266,29607850.0,AWsAbDF9RYGX6_YTII--,2019-05-28T21:50:39.871Z,2019-05-28T21:50:17.320Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-98-YV,2019-05-28T21:50:18.119Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,,,
