entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
29607850,2014-01-01,2014-12-31,c171,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,-33000.0,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,-84000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,-61000.0,0.0,Varde,-178000.0,-178000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,,,,,,,,,,,,,,,,,,,,,
29607850,2014-01-01,2014-12-31,c184,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,-84000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,,,,,,,,,,,,,,,,,,,,,
29607850,2014-01-01,2014-12-31,c194,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,-94000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,,,,,,,,,,,,,,,,,,,,,
29607850,2014-12-31,2014-12-31,c173,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,654000.0,125000.0,-93000.0,5000.0,654000.0,747000.0,355000.0,355000.0,355000.0,15000.0,5000.0,230000.0,-448000.0,701000.0,747000.0,0.0,24000.0,294000.0,294000.0,7000.0,,,
29607850,2015-01-01,2015-01-01,c225,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,125000.0,,,,,,,,,,,,,,,,,,,,
29607850,2015-01-01,2015-01-01,c234,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,230044.0,,,,,,,,,,,,,,,,,,,,
29607850,2015-01-01,2015-01-01,c252,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,-446949.0,,,,,,,,,,,,,,,,,,,,
29607850,2015-01-01,2015-01-01,c534,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,,,,,,,,,,,,,,,,,,,230044.0,125000.0,
29607850,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,9726.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,-13000.0,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,-43549.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,-62075.0,24159.0,Varde,-84739.0,-94465.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,9726.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
29607850,2015-01-01,2015-12-31,c183,,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzk2LzYwLzAyLzk3MmYtNGU0My05NTQ2LWU0OGE4M2EyYzM5MA.pdf,http://regnskaber.virk.dk/05870692/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzFlL2ZiL2YxLzEzMDktNDc2ZC1iYjE4LTZkM2U3ZThjOTFiOA.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,6800 Varde,Gellerupvej 33,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i Scanon ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-07,2013-06-27,2016-06-08,,20222670.0,29607850.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Scanon ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Fogh Svendsen,Kim Fogh Svendsen,Scanon ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,-43549.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2015-12-31,2015-01-01,-43549.0,2016-06-07,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22652142,indberetninger-20180424,2.5124211,29607850.0,,2018-03-29T03:49:25.825Z,2016-06-09T11:38:58.492Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-RG,2016-06-09T11:38:58.597Z,,,,,,,,,,,,,,,,,,,,,,,
