entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
33858396,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,0.0,0.0,7625.0,-7625.0,33858396.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,2065.0,179.0,Roskilde,2013-07-01,2014-06-30,-9511.0,-9511.0,-7625.0,2015-06-30,2014-07-01,0.0,Revision er fravalgt,0.0,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,Roskilde,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,,Revision er fravalgt,,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,Roskilde,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,,Revision er fravalgt,,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2013-07-01,2014-06-30,c9,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,Roskilde,2013-07-01,2014-06-30,-9511.0,,,2015-06-30,2014-07-01,,Revision er fravalgt,,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2014-06-30,2014-06-30,c11,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,Roskilde,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,Revision er fravalgt,,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,57852.0,2852.0,0.0,80000.0,2852.0,50227.0,0.0,0.0,0.0,0.0,0.0,57852.0,7625.0,0.0,55000.0,55000.0,0.0,0.0,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29773.0,0.0,0.0,7625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625.0,0.0
33858396,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,0.0,0.0,0.0,0.0,33858396.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,1750.0,16.0,Roskilde,2013-07-01,2014-06-30,-1734.0,-1734.0,0.0,2015-06-30,2014-07-01,0.0,Revision er fravalgt,0.0,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,Roskilde,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,Revision er fravalgt,,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,Roskilde,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,Revision er fravalgt,,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,Roskilde,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,,Revision er fravalgt,,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzBjLzFhLzY2LzYyYTgtNDY3OS1hZmJiLTYyMzIxMGIxMjQwMg.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzczLzY4LzIyLzFiNzctNDIyYy1iMjU0LTIzZTZjZWVjYWJhYQ.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzg4L2QwL2Y4L2JlMjUtNDlhMi1iMmQ1LWQ4MmM0NmI3OTM2Mw.xml,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2015-11-28,2015-11-28,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,Roskilde,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,,Revision er fravalgt,,61609812.0,Ingen bistand,urn:ofk:oid:21674212,indberetninger-20180424,2.5949414,33858396.0,,2018-03-30T16:25:41.474Z,2015-11-28T21:01:41.628Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-53-EC,2015-11-28T21:01:41.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
