entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
33858396,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,0.0,0.0,0.0,0.0,33858396.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,950.0,0.0,2016-07-01,2017-06-30,-950.0,-950.0,0.0,2018-06-30,2017-07-01,0.0,false,false,0.0,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,,false,false,,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,,false,false,,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,2016-07-01,2017-06-30,-950.0,,,2018-06-30,2017-07-01,,false,false,,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,46391.0,16391.0,0.0,80000.0,16391.0,38766.0,0.0,0.0,0.0,0.0,0.0,46391.0,7625.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7625.0,0.0
33858396,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,0.0,0.0,0.0,0.0,33858396.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,6077.0,0.0,2016-07-01,2017-06-30,-6077.0,-6077.0,0.0,2018-06-30,2017-07-01,0.0,false,false,0.0,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,,false,false,,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,,false,false,,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,2016-07-01,2017-06-30,-6077.0,,,2018-06-30,2017-07-01,,false,false,,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858396,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzAxLzcxL2E3LzQ3MGEtNDYzYi1iMDczLTYwOTJjNWU3ZTkzZA.xhtml,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzRkLzI2LzdjLzQ3NTMtNGU4MS05MGFmLTRjOGZjYTJiZGU2Mw.pdf,http://regnskaber.virk.dk/69385833/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzgyL2I4L2I3LzRjYzEtNGNlZi1iZTU0LTU4ZWRiNjQ4MjVlNw.xml,true,Danmark,DK,Roskilde,4000.0,65.0,KÃ¸benhavnsvej,Roskilde,4000.0,16.0,Nordvej,4000 Roskilde,Nordvej 16B,Regnskabsklasse B,2018-11-24,,,,,33858396.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Dybro Lundorf,Spar Nord,SPIRO HOLDING ApS,Mikkel Dybro Lundorf,,,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,,61609812.0,false,true,Ingen bistand,urn:ofk:oid:26404651,indberetninger-20180424,2.5953774,33858396.0,AWdxEgHCet7j816DxRE1,2018-12-02T22:38:45.829Z,2018-12-02T22:37:43.281Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EG-87-DT,2018-12-02T22:37:43.650Z,40315.0,10315.0,0.0,80000.0,10315.0,32689.0,0.0,0.0,0.0,0.0,0.0,40315.0,7626.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47311.0,0.0,0.0,7626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7626.0,0.0
