entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InvestmentsWithNegativeEquityDepreciatedOverReceivables,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProfitLossRelatedToInvestments,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
25613449,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,-74807.0,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,-92680.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,-10671.0,Aarhus,-178158.0,-178158.0,-167487.0,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,0.0,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,,,,,,,,,,,,,,,,,,,,
25613449,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,-178158.0,,,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,,,,,,,,,,,,,,,,,,,,
25613449,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,,,,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,3920884.0,161375.0,4149000.0,3562.0,3577191.0,3920884.0,343693.0,0.0,0.0,111750.0,0.0,111750.0,112817.0,3755947.0,-571809.0,231943.0,111750.0,7376.0,3759509.0,,,,,
25613449,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,,,,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,4149000.0,,,,,,,,,,,,,,,,,,,
25613449,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,,,,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,-571809.0,,,,,,,,,,,,,,,,,,,
25613449,2016-01-01,2016-01-01,c564,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,,,,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,,,,,,,,,,,,,,,,-416007.0,7385.0,,,
25613449,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,-47303.0,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,4419.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,-6190.0,Aarhus,-49074.0,-49074.0,-42884.0,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,0.0,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
25613449,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,-49074.0,,,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,,,,,,,,,,,,,,,,,,,,
25613449,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,-49074.0,,,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,,,,,,,,,,,,,,,,,,,,
25613449,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzNhLzlkL2EyLzFhOTAtNDE0Ny04N2RhLTE1MDgyZmViOTk1Mw.pdf,http://regnskaber.virk.dk/94431652/ZG9rdW1lbnRsYWdlcjovLzAzL2E3L2Q4L2RiLzQ4L2Y5YzEtNDJjOS1hMTAyLTU4Y2JmOTU0NGNiNA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Aarhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Bancone,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-14,2013-12-02,2017-03-14,Statsautoriseret revisor,,20222670.0,25613449.0,20222670.0,Bestyrelsen og ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for K/S Obton Solenergi Bancone.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,404203.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Lone Maltesen,Anders Marcus,Nordea,K/S Obton Solenergi Bancone,BDO Statsautoriseret revisionsaktieselskab,,Aarhus,,,,4419.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,true,2017-03-14,Aarhus,,Formand,urn:ofk:oid:23646599,indberetninger-20180424,2.5097490000000002,25613449.0,,2018-03-28T03:49:43.961Z,2017-03-27T11:34:49.673Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-LX,2017-03-27T11:34:49.819Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
