entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
16276472,2014-05-01,2015-04-30,c2,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,0.0,0.0,46560.0,16276472.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,88572.0,38282.0,KÃ¸lsen,2014-05-01,2015-04-30,-23470.0,-3730.0,46560.0,2016-04-30,2015-05-01,false,false,19740.0,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
16276472,2014-05-01,2015-04-30,c4,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,,,,16276472.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,,,KÃ¸lsen,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
16276472,2014-05-01,2015-04-30,c6,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,,,,16276472.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,,,KÃ¸lsen,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
16276472,2014-05-01,2015-04-30,c8,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,,,,16276472.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,,,KÃ¸lsen,2014-05-01,2015-04-30,-23470.0,,,2016-04-30,2015-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
16276472,2015-04-30,2015-04-30,c10,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,,,,16276472.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,,,KÃ¸lsen,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,1106715.0,80101.0,200000.0,1106715.0,1004319.0,72560.0,1106715.0,102396.0,72560.0,901554.0,5194.0,40000.0,804319.0,901554.0,102396.0,52500.0,97202.0,12500.0
16276472,2015-05-01,2016-04-30,c0,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,0.0,0.0,-1936.0,16276472.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,37853.0,265047.0,KÃ¸lsen,2014-05-01,2015-04-30,167288.0,225258.0,-1936.0,2016-04-30,2015-05-01,false,false,57970.0,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
16276472,2015-05-01,2016-04-30,c1,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,,,,16276472.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,,,KÃ¸lsen,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
16276472,2015-05-01,2016-04-30,c3,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,,,,16276472.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,,,KÃ¸lsen,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
16276472,2015-05-01,2016-04-30,c5,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,,,,16276472.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,,,KÃ¸lsen,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
16276472,2015-05-01,2016-04-30,c7,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2E4LzFiL2Y0L2ZjODUtNDY3OS05MjkyLTQwYjZiZDhlMTI2Ng.xhtml,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzVjLzIzLzk5LzliMDgtNDk1NS04MjdmLThhYWEyNWRlNzRmNQ.pdf,http://regnskaber.virk.dk/27467261/ZG9rdW1lbnRsYWdlcjovLzAzLzI5Lzk5LzIxL2JiLzdkYzItNDc2Ny05NzFlLWU1MDNjNjA5ZjVmOA.xml,true,LÃ¸gstrup,8831.0,56.0,KÃ¸lsenvej,8831 LÃ¸gstrup,KÃ¸lsenvej 56,Regnskabsklasse B,2016-07-28,2016-07-28,,,,16276472.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Lundsgaard,Susanne Kam Kristensen,S & H AF 7/12 1991 ApS,Henrik Lundsgaard,,,KÃ¸lsen,2014-05-01,2015-04-30,167288.0,,,2016-04-30,2015-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:22864871,indberetninger-20180424,2.5927877,16276472.0,,2018-03-28T17:10:03.882Z,2016-07-31T16:33:42.307Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BB-99-DP,2016-07-31T16:33:42.454Z,,,,,,,,,,,,,,,,,,
