entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,DividendPaid
14757686,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,23028.0,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,18996.0,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,4032.0,4032.0,23028.0,2016-12-31,2016-01-01,23028.0,false,false,0.0,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,,,,,,,,,,,,,,
14757686,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,4032.0,,,2016-12-31,2016-01-01,,false,false,,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,,,,,,,,,,,,,,
14757686,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,706948.0,249594.0,367000.0,249594.0,253038.0,457354.0,706948.0,453910.0,427076.0,427076.0,457354.0,354363.0,6722.0,457354.0,-468325.0,26834.0,20112.0,
14757686,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,253038.0,,,,,,,,,,,,,
14757686,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,367000.0,,,,,,,,,,,,,
14757686,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,354363.0,,,,,,,,,,,,,
14757686,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,-468325.0,,,,,,,,,,,,,
14757686,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,17965.0,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,18271.0,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,-306.0,-306.0,17965.0,2016-12-31,2016-01-01,17965.0,false,false,0.0,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,,,,,,,,,,,,,,0.0
14757686,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,,,,,,,,,,,,,,
14757686,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBjLzQyL2ZhLzNiNmItNDZmZi04MTJiLWI3NjBhNTJlYWE4NQ.xhtml,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzBjLzVkL2Y1L2JhZDctNGEzOS05MTg4LTY5MjZmMmFiYjI4Ng.pdf,http://regnskaber.virk.dk/68675741/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzQ0LzAwLzM0LzY4ZjQtNDYzZi05OWUyLThkMjk4YTUwNTBiMA.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Smedegade,SkÃ¦lskÃ¸r,4230.0,45.0,Algade,4230.0,Algade 45,Regnskabsklasse B,2017-05-20,2017-05-20,gn@gertradio.dk,58191097.0,,14757686.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Gert Normann Nielsen,Gert Normann Nielsen,"Nordea, Slagelse afd.",GERT RADIO & TV ApS,Gert Normann Nielsen,,SkÃ¦lskÃ¸r,2015-01-01,2015-12-31,-306.0,,,2016-12-31,2016-01-01,,false,false,,58190092.0,false,false,Indehaver,Ingen bistand,urn:ofk:oid:23912385,indberetninger-20180424,2.5949533,14757686,,2018-03-28T05:11:37.404Z,2017-05-22T12:45:56.388Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-74-HT,2017-05-22T12:45:56.694Z,,,,,,,,,,,,,,,,,,0.0
